product_id,factor_id,nutrient_id,coefficient
620,6,22,1.0
620,2,22,1.0
620,5,22,1.0
226,5,22,1.0
230,5,22,1.0
226,8,22,1.0
230,8,22,1.0
187,2,22,0.75
187,6,22,0.75
183,3,22,1.0
187,8,22,0.65
183,2,22,1.0
178,3,22,1.0
95,6,22,0.8
114,8,22,0.65
95,3,22,1.0
281,6,22,1.0
484,6,22,0.85
477,6,22,0.85
484,2,22,0.85
484,3,22,0.65
484,7,22,1.0
484,8,22,1.0
158,6,22,0.65
158,2,22,1.0
158,5,22,0.65
158,3,22,1.0
30,3,22,0.65
30,7,22,1.0
30,8,22,1.0
521,6,22,0.0
12,6,22,0.0
29,6,22,0.0
16,6,22,0.0
79,6,22,0.0
97,6,22,0.0
22,6,22,0.0
326,6,22,0.0
190,6,22,0.0
19,6,22,1.0
521,3,22,1.0
12,3,22,1.0
29,3,22,1.0
16,3,22,1.0
79,3,22,1.0
97,3,22,1.0
326,3,22,1.0
427,6,22,1.0
333,6,22,1.0
520,6,22,1.0
96,6,22,1.0
152,6,22,1.0
11,6,22,1.0
110,6,22,1.0
427,3,22,1.0
333,3,22,1.0
520,3,22,1.0
96,3,22,1.0
152,3,22,1.0
11,3,22,1.0
110,3,22,1.0
190,5,22,1.0
22,5,22,1.0
201,6,22,1.0
515,6,22,1.0
405,6,22,1.0
411,6,22,1.0
497,6,22,1.0
198,6,22,1.0
396,6,22,1.0
141,6,22,1.0
137,6,22,1.0
436,6,22,1.0
28,6,22,1.0
166,6,22,1.0
167,6,22,1.0
45,6,22,1.0
44,6,22,1.0
437,6,22,1.0
156,6,22,1.0
155,6,22,1.0
47,6,22,1.0
84,6,22,1.0
160,6,22,1.0
471,6,22,1.0
241,6,22,1.0
500,6,22,1.0
519,6,22,1.0
432,6,22,1.0
474,6,22,1.0
193,6,22,1.0
200,6,22,1.0
201,5,22,0.95
515,5,22,0.95
405,5,22,0.95
411,5,22,0.95
497,5,22,0.95
198,5,22,0.95
396,5,22,0.95
141,5,22,0.95
137,5,22,0.95
436,5,22,0.95
28,5,22,0.95
166,5,22,0.95
167,5,22,0.95
45,5,22,0.95
44,5,22,0.95
437,5,22,0.95
156,5,22,0.95
155,5,22,0.95
47,5,22,0.95
84,5,22,0.95
160,5,22,0.95
471,5,22,0.95
241,5,22,0.95
500,5,22,0.95
519,5,22,0.95
432,5,22,0.95
474,5,22,1.0
193,5,22,1.0
200,5,22,1.0
201,2,22,1.0
515,2,22,1.0
405,2,22,1.0
411,2,22,1.0
497,2,22,1.0
198,2,22,1.0
396,2,22,1.0
141,2,22,1.0
137,2,22,1.0
436,2,22,1.0
28,2,22,1.0
167,2,22,1.0
45,2,22,1.0
437,2,22,1.0
156,2,22,1.0
47,2,22,1.0
160,2,22,1.0
471,2,22,1.0
241,2,22,1.0
500,2,22,1.0
519,2,22,1.0
432,2,22,1.0
84,5,22,1.0
155,5,22,1.0
44,5,22,1.0
166,5,22,1.0
84,8,22,1.0
155,8,22,1.0
44,8,22,1.0
166,8,22,1.0
201,4,22,1.0
515,4,22,1.0
405,4,22,1.0
411,4,22,1.0
497,4,22,1.0
198,4,22,1.0
396,4,22,1.0
141,4,22,1.0
137,4,22,1.0
436,4,22,1.0
28,4,22,1.0
167,4,22,1.0
45,4,22,1.0
437,4,22,1.0
156,4,22,1.0
47,4,22,1.0
160,4,22,1.0
471,4,22,1.0
241,4,22,1.0
500,4,22,1.0
519,4,22,1.0
432,4,22,1.0
142,6,22,1.0
142,5,22,1.0
142,2,22,1.0
142,4,22,0.95
469,6,22,1.0
469,7,22,1.0
693,6,22,1.0
694,6,22,1.0
695,6,22,1.0
696,6,22,1.0
692,6,22,1.0
177,6,22,1.0
309,6,22,1.0
89,6,22,1.0
472,6,22,1.0
407,6,22,1.0
693,7,22,1.0
694,7,22,1.0
695,7,22,1.0
696,7,22,1.0
692,7,22,1.0
177,7,22,1.0
309,7,22,1.0
89,7,22,1.0
472,7,22,1.0
407,7,22,1.0
439,6,22,1.0
439,7,22,1.0
439,2,22,1.0
439,5,22,1.0
684,5,22,0.8
684,6,22,1.0
684,3,22,1.0
224,3,22,1.0
224,7,22,1.0
224,5,22,0.9
82,5,22,0.75
478,5,22,0.8
478,6,22,0.75
516,5,22,0.7
42,5,22,0.75
282,5,22,0.75
464,3,22,0.85
464,2,22,0.8
464,2,22,0.65
464,8,22,0.65
358,6,22,1.0
358,4,22,1.0
372,6,22,1.0
207,6,22,1.0
207,5,22,0.85
207,6,22,0.85
690,5,22,0.85
92,6,22,1.0
91,8,22,1.0
165,8,22,1.0
168,8,22,1.0
214,8,22,1.0
287,8,22,1.0
324,8,22,1.0
356,8,22,1.0
526,8,22,1.0
645,8,22,1.0
647,8,22,1.0
648,8,22,1.0
649,8,22,1.0
650,8,22,1.0
651,8,22,1.0
652,8,22,1.0
91,5,22,1.0
165,5,22,1.0
168,5,22,1.0
214,5,22,1.0
287,5,22,1.0
324,5,22,1.0
356,5,22,1.0
526,5,22,1.0
645,5,22,1.0
647,5,22,1.0
648,5,22,1.0
649,5,22,1.0
650,5,22,1.0
651,5,22,1.0
652,5,22,1.0
