product_id,factor_id,nutrient_id,coefficient
620,6,14,0.95
620,2,14,0.95
620,5,14,0.95
226,5,14,0.9
230,5,14,0.9
226,8,14,0.75
230,8,14,0.75
187,2,14,0.8
187,6,14,0.8
183,3,14,0.65
187,8,14,0.5
183,2,14,0.65
178,3,14,0.95
95,6,14,0.7
114,8,14,0.5
95,3,14,0.7
281,6,14,0.95
484,6,14,0.5
477,6,14,0.6
484,2,14,0.6
484,3,14,0.35
484,7,14,0.5
484,8,14,0.5
158,6,14,0.35
158,2,14,0.5
158,5,14,0.35
158,3,14,0.5
30,3,14,0.35
30,7,14,0.5
30,8,14,0.95
521,6,14,0.05
12,6,14,0.05
29,6,14,0.05
16,6,14,0.05
79,6,14,0.05
97,6,14,0.05
22,6,14,0.05
326,6,14,0.05
190,6,14,0.05
19,6,14,0.9
521,3,14,0.9
12,3,14,0.9
29,3,14,0.9
16,3,14,0.9
79,3,14,0.9
97,3,14,0.9
326,3,14,0.9
427,6,14,0.95
333,6,14,0.95
520,6,14,0.95
96,6,14,0.95
152,6,14,0.95
11,6,14,0.95
110,6,14,0.95
427,3,14,0.9
333,3,14,0.9
520,3,14,0.9
96,3,14,0.9
152,3,14,0.9
11,3,14,0.9
110,3,14,0.9
190,5,14,0.95
22,5,14,0.95
201,6,14,0.95
515,6,14,0.95
405,6,14,0.95
411,6,14,0.95
497,6,14,0.95
198,6,14,0.95
396,6,14,0.95
141,6,14,0.95
137,6,14,0.95
436,6,14,0.95
28,6,14,0.95
166,6,14,0.95
167,6,14,0.95
45,6,14,0.95
44,6,14,0.95
437,6,14,0.95
156,6,14,0.95
155,6,14,0.95
47,6,14,0.95
84,6,14,0.95
160,6,14,0.95
471,6,14,0.95
241,6,14,0.95
500,6,14,0.95
519,6,14,0.95
432,6,14,0.95
474,6,14,0.95
193,6,14,0.95
200,6,14,0.95
201,5,14,0.9
515,5,14,0.9
405,5,14,0.9
411,5,14,0.9
497,5,14,0.9
198,5,14,0.9
396,5,14,0.9
141,5,14,0.9
137,5,14,0.9
436,5,14,0.9
28,5,14,0.9
166,5,14,0.9
167,5,14,0.9
45,5,14,0.9
44,5,14,0.9
437,5,14,0.9
156,5,14,0.9
155,5,14,0.9
47,5,14,0.9
84,5,14,0.9
160,5,14,0.9
471,5,14,0.9
241,5,14,0.9
500,5,14,0.9
519,5,14,0.9
432,5,14,0.9
474,5,14,0.95
193,5,14,0.95
200,5,14,0.95
201,2,14,0.95
515,2,14,0.95
405,2,14,0.95
411,2,14,0.95
497,2,14,0.95
198,2,14,0.95
396,2,14,0.95
141,2,14,0.95
137,2,14,0.95
436,2,14,0.95
28,2,14,0.95
167,2,14,0.95
45,2,14,0.95
437,2,14,0.95
156,2,14,0.95
47,2,14,0.95
160,2,14,0.95
471,2,14,0.95
241,2,14,0.95
500,2,14,0.95
519,2,14,0.95
432,2,14,0.95
84,5,14,0.9
155,5,14,0.9
44,5,14,0.9
166,5,14,0.9
84,8,14,0.9
155,8,14,0.9
44,8,14,0.9
166,8,14,0.9
201,4,14,0.95
515,4,14,0.95
405,4,14,0.95
411,4,14,0.95
497,4,14,0.95
198,4,14,0.95
396,4,14,0.95
141,4,14,0.95
137,4,14,0.95
436,4,14,0.95
28,4,14,0.95
167,4,14,0.95
45,4,14,0.95
437,4,14,0.95
156,4,14,0.95
47,4,14,0.95
160,4,14,0.95
471,4,14,0.95
241,4,14,0.95
500,4,14,0.95
519,4,14,0.95
432,4,14,0.95
142,6,14,0.95
142,5,14,0.95
142,2,14,0.95
142,4,14,0.95
469,6,14,0.95
469,7,14,0.95
693,6,14,0.95
694,6,14,0.95
695,6,14,0.95
696,6,14,0.95
692,6,14,0.95
177,6,14,0.95
309,6,14,0.95
89,6,14,0.95
472,6,14,0.95
407,6,14,0.95
693,7,14,0.95
694,7,14,0.95
695,7,14,0.95
696,7,14,0.95
692,7,14,0.95
177,7,14,0.95
309,7,14,0.95
89,7,14,0.95
472,7,14,0.95
407,7,14,0.95
439,6,14,0.9
439,7,14,0.9
439,2,14,0.9
439,5,14,0.8
684,5,14,0.9
684,6,14,0.9
684,3,14,0.9
224,3,14,0.9
224,7,14,0.9
224,5,14,0.8
82,5,14,0.65
478,5,14,0.7
478,6,14,0.6
516,5,14,0.5
42,5,14,0.55
282,5,14,0.5
464,3,14,0.65
464,2,14,0.5
464,2,14,0.45
464,8,14,0.5
358,6,14,0.9
358,4,14,0.9
372,6,14,1.0
207,6,14,0.9
207,5,14,0.8
207,6,14,0.75
690,5,14,0.8
92,6,14,1.0
91,8,14,0.9
165,8,14,0.9
168,8,14,0.9
214,8,14,0.9
287,8,14,0.9
324,8,14,0.9
356,8,14,0.9
526,8,14,0.9
645,8,14,0.9
647,8,14,0.9
648,8,14,0.9
649,8,14,0.9
650,8,14,0.9
651,8,14,0.9
652,8,14,0.9
91,5,14,0.95
165,5,14,0.95
168,5,14,0.95
214,5,14,0.95
287,5,14,0.95
324,5,14,0.95
356,5,14,0.95
526,5,14,0.95
645,5,14,0.95
647,5,14,0.95
648,5,14,0.95
649,5,14,0.95
650,5,14,0.95
651,5,14,0.95
652,5,14,0.95
