product_id,factor_id,nutrient_id,coefficient
620,6,3,0.75
620,2,3,0.75
620,5,3,0.8
226,5,3,0.88
230,5,3,0.88
226,8,3,0.75
230,8,3,0.75
187,2,3,0.7
187,6,3,0.7
183,3,3,0.75
187,8,3,0.75
183,2,3,0.75
178,3,3,0.8
95,6,3,0.95
114,8,3,0.95
95,3,3,0.95
281,6,3,0.95
484,6,3,0.95
477,6,3,0.75
484,2,3,0.7
484,3,3,0.7
484,7,3,0.7
484,8,3,0.75
158,6,3,0.75
158,2,3,0.75
158,5,3,0.75
158,3,3,0.75
30,3,3,0.75
30,7,3,0.75
30,8,3,0.8
521,6,3,0.9
12,6,3,0.9
29,6,3,0.9
16,6,3,0.9
79,6,3,0.9
97,6,3,0.9
22,6,3,0.9
326,6,3,0.9
190,6,3,0.9
19,6,3,0.9
521,3,3,0.9
12,3,3,0.9
29,3,3,0.9
16,3,3,0.9
79,3,3,0.9
97,3,3,0.9
326,3,3,0.9
427,6,3,0.98
333,6,3,0.98
520,6,3,0.98
96,6,3,0.98
152,6,3,0.98
11,6,3,0.98
110,6,3,0.98
427,3,3,0.98
333,3,3,0.98
520,3,3,0.98
96,3,3,0.98
152,3,3,0.98
11,3,3,0.98
110,3,3,0.98
190,5,3,0.9
22,5,3,0.9
201,6,3,0.94
515,6,3,0.94
405,6,3,0.94
411,6,3,0.94
497,6,3,0.94
198,6,3,0.94
396,6,3,0.94
141,6,3,0.94
137,6,3,0.94
436,6,3,0.94
28,6,3,0.94
166,6,3,0.94
167,6,3,0.94
45,6,3,0.94
44,6,3,0.94
437,6,3,0.94
156,6,3,0.94
155,6,3,0.94
47,6,3,0.94
84,6,3,0.94
160,6,3,0.94
471,6,3,0.94
241,6,3,0.94
500,6,3,0.94
519,6,3,0.94
432,6,3,0.94
474,6,3,0.94
193,6,3,0.94
200,6,3,0.94
201,5,3,0.94
515,5,3,0.94
405,5,3,0.94
411,5,3,0.94
497,5,3,0.94
198,5,3,0.94
396,5,3,0.94
141,5,3,0.94
137,5,3,0.94
436,5,3,0.94
28,5,3,0.94
166,5,3,0.94
167,5,3,0.94
45,5,3,0.94
44,5,3,0.94
437,5,3,0.94
156,5,3,0.94
155,5,3,0.94
47,5,3,0.94
84,5,3,0.94
160,5,3,0.94
471,5,3,0.94
241,5,3,0.94
500,5,3,0.94
519,5,3,0.94
432,5,3,0.94
474,5,3,0.94
193,5,3,0.94
200,5,3,0.94
201,2,3,0.94
515,2,3,0.94
405,2,3,0.94
411,2,3,0.94
497,2,3,0.94
198,2,3,0.94
396,2,3,0.94
141,2,3,0.94
137,2,3,0.94
436,2,3,0.94
28,2,3,0.94
167,2,3,0.94
45,2,3,0.94
437,2,3,0.94
156,2,3,0.94
47,2,3,0.94
160,2,3,0.94
471,2,3,0.94
241,2,3,0.94
500,2,3,0.94
519,2,3,0.94
432,2,3,0.94
84,5,3,0.94
155,5,3,0.94
44,5,3,0.94
166,5,3,0.94
84,8,3,0.94
155,8,3,0.94
44,8,3,0.94
166,8,3,0.94
201,4,3,0.94
515,4,3,0.94
405,4,3,0.94
411,4,3,0.94
497,4,3,0.94
198,4,3,0.94
396,4,3,0.94
141,4,3,0.94
137,4,3,0.94
436,4,3,0.94
28,4,3,0.94
167,4,3,0.94
45,4,3,0.94
437,4,3,0.94
156,4,3,0.94
47,4,3,0.94
160,4,3,0.94
471,4,3,0.94
241,4,3,0.94
500,4,3,0.94
519,4,3,0.94
432,4,3,0.94
142,6,3,0.94
142,5,3,0.94
142,2,3,0.94
142,4,3,0.94
469,6,3,0.9
469,7,3,0.9
693,6,3,
694,6,3,
695,6,3,
696,6,3,
692,6,3,
177,6,3,
309,6,3,
89,6,3,
472,6,3,
407,6,3,
693,7,3,
694,7,3,
695,7,3,
696,7,3,
692,7,3,
177,7,3,
309,7,3,
89,7,3,
472,7,3,
407,7,3,
439,6,3,0.92
439,7,3,0.92
439,2,3,0.92
439,5,3,0.88
684,5,3,0.88
684,6,3,0.88
684,3,3,0.88
224,3,3,0.88
224,7,3,0.88
224,5,3,0.88
82,5,3,0.98
478,5,3,0.95
478,6,3,0.98
516,5,3,0.98
42,5,3,0.95
282,5,3,0.98
464,3,3,0.7
464,2,3,0.7
464,2,3,0.7
464,8,3,0.75
358,6,3,0.95
358,4,3,0.95
372,6,3,0.95
207,6,3,0.95
207,5,3,0.95
207,6,3,0.95
690,5,3,0.95
92,6,3,0.95
91,8,3,0.98
165,8,3,0.98
168,8,3,0.98
214,8,3,0.98
287,8,3,0.98
324,8,3,0.98
356,8,3,0.98
526,8,3,0.98
645,8,3,0.98
647,8,3,0.98
648,8,3,0.98
649,8,3,0.98
650,8,3,0.98
651,8,3,0.98
652,8,3,0.98
91,5,3,0.98
165,5,3,0.98
168,5,3,0.98
214,5,3,0.98
287,5,3,0.98
324,5,3,0.98
356,5,3,0.98
526,5,3,0.98
645,5,3,0.98
647,5,3,0.98
648,5,3,0.98
649,5,3,0.98
650,5,3,0.98
651,5,3,0.98
652,5,3,0.98
