nutrient_id,product_id,weight
1,34,0.00538
2,34,7.600000000000001
3,34,8.4
4,34,48.6
5,34,80.0
6,34,618.0
7,34,0.0
8,34,0.0
9,34,0.0
10,34,0.01
11,34,0.42
12,34,3.667
13,34,0.0
14,34,0.0
15,34,0.0
16,34,0.0
17,34,0.0
18,34,0.0
19,34,26.32
20,34,529.0
21,34,830.0
22,34,120.0
23,34,110.0
24,34,200.0
25,34,43.0
26,34,3.7
27,34,420.0
28,34,8.2
29,34,5.0
30,34,9.234
31,34,0.023
32,34,48.114
33,34,7.896
34,34,18.424
35,34,400.0
36,34,600.0
37,34,500.0
38,34,120.0
39,34,100.0
40,34,300.0
41,34,200.0
42,34,350.0
43,34,100.0
44,34,400.0
45,34,400.0
46,34,150.0
47,34,3620.0
48,34,500.0
49,34,1000.0
50,34,1500.0
51,34,280.0
52,34,400.0
53,34,300.0
54,34,2.296
55,34,1.646
56,34,1.064
57,34,0.0
58,34,0.0
59,34,2.316
60,34,1.064
61,34,1.252
62,34,0.0
63,34,1.01
64,34,4.05
65,34,0.059
66,34,
67,34,
68,34,
69,34,
70,34,
