nutrient_id,product_id,weight
1,4,0.050365
2,4,0.771
3,4,0.121
4,4,13.42
5,4,427.0
6,4,4.0
7,4,0.0
8,4,0.181
9,4,0.0
10,4,0.029
11,4,0.038
12,4,0.7030000000000001
13,4,0.154
14,4,0.243
15,4,3.4
16,4,9.0
17,4,0.0
18,4,7.37
19,4,1.34
20,4,246.0
21,4,4.0
22,4,20.0
23,4,15.0
24,4,73.0
25,4,0.236
26,4,0.109
27,4,72.0
28,4,0.173
29,4,1.3
30,4,6.915
31,4,0.001
32,4,11.571
33,4,0.415
34,4,0.804
35,4,32.0
36,4,74.0
37,4,49.0
38,4,8.0
39,4,1.0
40,4,30.0
41,4,18.0
42,4,32.0
43,4,16.0
44,4,49.0
45,4,47.0
46,4,68.0
47,4,424.0
48,4,40.0
49,4,100.0
50,4,91.0
51,4,36.0
52,4,35.0
53,4,43.0
54,4,0.041
55,4,0.013
56,4,0.017
57,4,0.0
58,4,0.0
59,4,0.041
60,4,0.017
61,4,0.024
62,4,0.0
63,4,1.0
64,4,1.12
65,4,0.003
66,4,
67,4,
68,4,
69,4,
70,4,
