nutrient_id,product_id,weight
1,17,0.017163
2,17,2.46
3,17,0.55
4,17,68.0
5,17,4607.0
6,17,5.0
7,17,0.0
8,17,0.6
9,17,4.0
10,17,0.12
11,17,0.055
12,17,0.583
13,17,0.1
14,17,0.11
15,17,2.0
16,17,4.0
17,17,0.0
18,17,1.0
19,17,5.2
20,17,782.0
21,17,80.0
22,17,41.0
23,17,110.0
24,17,10.0
25,17,2.27
26,17,0.245
27,17,370.0
28,17,0.464
29,17,2.0
30,17,1.9
31,17,0.021
32,17,67.1
33,17,1.2
34,17,4.0
35,17,47.0
36,17,75.0
37,17,71.0
38,17,13.0
39,17,6.0
40,17,47.0
41,17,10.0
42,17,55.0
43,17,5.0
44,17,71.0
45,17,305.0
46,17,51.0
47,17,756.0
48,17,91.0
49,17,87.0
50,17,118.0
51,17,63.0
52,17,157.0
53,17,51.0
54,17,0.216
55,17,0.029
56,17,0.045
57,17,0.0
58,17,0.0
59,17,0.195
60,17,0.045
61,17,0.15
62,17,0.0
63,17,0.9
64,17,5.67
65,17,0.016
66,17,
67,17,
68,17,
69,17,
70,17,
