nutrient_id,product_id,weight
1,33,0.06935
2,33,19.9
3,33,9.6
4,33,0.0
5,33,0.0
6,33,39.0
7,33,0.01
8,33,0.7000000000000001
9,33,0.0
10,33,0.083
11,33,0.16
12,33,10.85
13,33,0.96
14,33,0.5
15,33,2.0
16,33,12.0
17,33,0.4
18,33,2.5
19,33,0.0
20,33,262.0
21,33,14.0
22,33,19.0
23,33,165.0
24,33,85.0
25,33,0.73
26,33,1.0
27,33,42.0
28,33,0.014
29,33,10.0
30,33,0.0
31,33,0.083
32,33,0.0
33,33,0.0
34,33,0.0
35,33,1118.0
36,33,1543.0
37,33,1768.0
38,33,555.0
39,33,260.0
40,33,789.0
41,33,659.0
42,33,875.0
43,33,243.0
44,33,1023.0
45,33,1205.0
46,33,529.0
47,33,10567.0
48,33,1248.0
49,33,1968.0
50,33,3198.0
51,33,1213.0
52,33,910.0
53,33,797.0
54,33,2.775
55,33,3.675
56,33,0.116
57,33,0.007
58,33,0.109
59,33,2.599
60,33,0.246
61,33,2.353
62,33,0.099
63,33,0.94
64,33,0.0
65,33,0.14
66,33,
67,33,
68,33,
69,33,
70,33,
