nutrient_id,product_id,weight
1,63,0.00012
2,63,0.0
3,63,0.0
4,63,99.8
5,63,0.0
6,63,0.0
7,63,0.0
8,63,0.0
9,63,0.0
10,63,0.0
11,63,0.0
12,63,0.0
13,63,0.0
14,63,0.0
15,63,0.0
16,63,0.0
17,63,0.0
18,63,0.0
19,63,0.0
20,63,2.0
21,63,1.0
22,63,0.0
23,63,0.0
24,63,2.0
25,63,0.29
26,63,0.02
27,63,15.0
28,63,0.01
29,63,0.0
30,63,99.8
31,63,0.0
32,63,99.8
33,63,0.0
34,63,0.0
35,63,0.0
36,63,0.0
37,63,0.0
38,63,0.0
39,63,0.0
40,63,0.0
41,63,0.0
42,63,0.0
43,63,0.0
44,63,0.0
45,63,0.0
46,63,0.0
47,63,0.0
48,63,0.0
49,63,0.0
50,63,0.0
51,63,0.0
52,63,0.0
53,63,0.0
54,63,0.0
55,63,0.0
56,63,0.0
57,63,0.0
58,63,0.0
59,63,0.0
60,63,0.0
61,63,0.0
62,63,0.0
63,63,0.0
64,63,8.32
65,63,0.0
66,63,
67,63,
68,63,
69,63,
70,63,
