nutrient_id,product_id,weight
1,9,0.057803
2,9,2.457
3,9,0.13
4,9,1.73
5,9,215.0
6,9,92.0
7,9,0.0
8,9,0.395
9,9,116.0
10,9,0.066
11,9,0.116
12,9,1.133
13,9,0.839
14,9,0.182
15,9,0.7
16,9,25.0
17,9,0.0
18,9,61.1
19,9,1.95
20,9,167.0
21,9,38.0
22,9,12.0
23,9,41.0
24,9,51.0
25,9,0.535
26,9,0.302
27,9,36.0
28,9,0.305
29,9,9.8
30,9,0.266
31,9,0.015
32,9,1.441
33,9,0.845
34,9,1.105
35,9,102.0
36,9,125.0
37,9,118.0
38,9,40.0
39,9,41.0
40,9,94.0
41,9,87.0
42,9,94.0
43,9,29.0
44,9,134.0
45,9,149.0
46,9,49.0
47,9,1062.0
48,9,160.0
49,9,292.0
50,9,523.0
51,9,128.0
52,9,157.0
53,9,136.0
54,9,0.024
55,9,0.01
56,9,0.057
57,9,0.0
58,9,0.0
59,9,0.07
60,9,0.057
61,9,0.013
62,9,0.0
63,9,2.92
64,9,0.14
65,9,0.038
66,9,
67,9,
68,9,
69,9,
70,9,
