nutrient_id,product_id,weight
1,87,0.012388
2,87,8.502
3,87,1.5
4,87,66.11
5,87,0.0
6,87,0.0
7,87,0.0
8,87,0.25
9,87,1.0
10,87,0.2
11,87,0.08
12,87,4.600000000000001
13,87,0.49
14,87,0.29
15,87,4.0
16,87,19.0
17,87,0.0
18,87,0.0
19,87,10.3
20,87,160.0
21,87,16.0
22,87,66.0
23,87,189.0
24,87,20.0
25,87,2.0
26,87,1.28
27,87,120.0
28,87,1.27
29,87,1.0
30,87,1.124
31,87,0.003
32,87,2.049
33,87,2.06
34,87,8.24
35,87,370.0
36,87,600.0
37,87,190.0
38,87,80.0
39,87,130.0
40,87,450.0
41,87,290.0
42,87,290.0
43,87,90.0
44,87,410.0
45,87,360.0
46,87,140.0
47,87,3400.0
48,87,382.0
49,87,503.0
50,87,2125.0
51,87,330.0
52,87,1033.0
53,87,434.0
54,87,0.277
55,87,0.134
56,87,0.059
57,87,0.0
58,87,0.0
59,87,0.669
60,87,0.059
61,87,0.61
62,87,0.0
63,87,2.42
64,87,5.51
65,87,0.008
66,87,
67,87,
68,87,
69,87,
70,87,
