nutrient_id,product_id,weight
1,82,0.053931
2,82,5.264
3,82,0.104
4,82,24.717
5,82,174.0
6,82,0.0
7,82,0.0
8,82,0.009000000000000001
9,82,0.0
10,82,0.174
11,82,0.07
12,82,2.022
13,82,0.131
14,82,0.331
15,82,1.3
16,82,17.0
17,82,0.0
18,82,12.18
19,82,1.575
20,82,461.0
21,82,33.0
22,82,30.0
23,82,117.0
24,82,26.0
25,82,1.218
26,82,0.502
27,82,130.0
28,82,0.4
29,82,2.3
30,82,2.772
31,82,0.017
32,82,7.393
33,82,0.772
34,82,0.803
35,82,264.0
36,82,414.0
37,82,316.0
38,82,128.0
39,82,76.0
40,82,210.0
41,82,90.0
42,82,210.0
43,82,90.0
44,82,345.0
45,82,752.0
46,82,136.0
47,82,3031.0
48,82,151.0
49,82,572.0
50,82,947.0
51,82,234.0
52,82,113.0
53,82,218.0
54,82,0.021
55,82,0.003
56,82,0.005
57,82,0.0
58,82,0.0
59,82,0.059
60,82,0.005
61,82,0.054
62,82,0.0
63,82,2.81
64,82,2.06
65,82,0.043
66,82,
67,82,
68,82,
69,82,
70,82,
