nutrient_id,product_id,weight
1,88,0.011
2,88,10.7
3,88,1.2
4,88,71.2
5,88,200.0
6,88,0.0
7,88,
8,88,1.6
9,88,
10,88,0.15
11,88,0.04
12,88,3.0
13,88,
14,88,
15,88,
16,88,
17,88,
18,88,0.0
19,88,2.8
20,88,130.0
21,88,24.0
22,88,18.0
23,88,91.0
24,88,
25,88,1.6
26,88,
27,88,
28,88,
29,88,
30,88,
31,88,0.611
32,88,1.0
33,88,
34,88,
35,88,
36,88,
37,88,
38,88,
39,88,
40,88,
41,88,
42,88,
43,88,
44,88,
45,88,
46,88,
47,88,
48,88,
49,88,
50,88,
51,88,
52,88,
53,88,
54,88,0.2
55,88,
56,88,
57,88,
58,88,
59,88,
60,88,
61,88,
62,88,0.0
63,88,
64,88,
65,88,
66,88,
67,88,
68,88,
69,88,
70,88,
