nutrient_id,product_id,weight
1,55,0.02
2,55,5.783
3,55,0.964
4,55,26.024
5,55,4980.0
6,55,1157.0
7,55,0.0
8,55,5.986
9,55,133.0
10,55,0.074
11,55,0.08700000000000001
12,55,2.6
13,55,0.193
14,55,0.061
15,55,3.0
16,55,13.0
17,55,0.0
18,55,1606.426
19,55,38.072
20,55,467.0
21,55,413.0
22,55,167.0
23,55,414.0
24,55,26.0
25,55,0.835
26,55,1.478
27,55,2892.0
28,55,1.928
29,55,2.0
30,55,2.57
31,55,0.039
32,55,26.024
33,55,9.518
34,55,28.554
35,55,243.0
36,55,540.0
37,55,230.0
38,55,125.0
39,55,137.0
40,55,361.0
41,55,455.0
42,55,243.0
43,55,119.0
44,55,296.0
45,55,421.0
46,55,137.0
47,55,3307.0
48,55,267.0
49,55,520.0
50,55,858.0
51,55,324.0
52,55,225.0
53,55,284.0
54,55,0.058
55,55,0.119
56,55,0.247
57,55,0.0
58,55,0.0
59,55,0.594
60,55,0.247
61,55,0.347
62,55,0.0
63,55,10.24
64,55,2.17
65,55,0.043
66,55,
67,55,
68,55,
69,55,
70,55,
