nutrient_id,product_id,weight
1,19,0.085894
2,19,3.797
3,19,3.671
4,19,4.472
5,19,621.0
6,19,31.0
7,19,0.07
8,19,0.081
9,19,0.0
10,19,0.037
11,19,0.178
12,19,0.772
13,19,0.347
14,19,0.044
15,19,4.0
16,19,10.0
17,19,0.4
18,19,1.193
19,19,0.8
20,19,154.0
21,19,125.0
22,19,12.0
23,19,91.0
24,19,102.0
25,19,0.058
26,19,0.431
27,19,9.0
28,19,0.002
29,19,5.8
30,19,0.0
31,19,0.047
32,19,4.422
33,19,0.008
34,19,0.792
35,19,199.0
36,19,361.0
37,19,282.0
38,19,92.0
39,19,27.0
40,19,180.0
41,19,176.0
42,19,153.0
43,19,41.0
44,19,252.0
45,19,132.0
46,19,87.0
47,19,1982.0
48,19,143.0
49,19,282.0
50,19,705.0
51,19,84.0
52,19,390.0
53,19,211.0
54,19,2.271
55,19,1.064
56,19,0.05
57,19,0.0
58,19,0.0
59,19,0.13
60,19,0.05
61,19,0.08
62,19,0.01
63,19,0.06
64,19,0.37
65,19,0.12
66,19,
67,19,
68,19,
69,19,
70,19,
