nutrient_id,product_id,weight
1,84,0.019999
2,84,1.53
3,84,2.04
4,84,63.238
5,84,2550.0
6,84,10.0
7,84,0.0
8,84,0.964
9,84,10.0
10,84,0.092
11,84,0.061
12,84,0.556
13,84,0.005
14,84,0.153
15,84,4.0
16,84,20.0
17,84,0.0
18,84,12.239
19,84,9.179
20,84,515.0
21,84,15.0
22,84,31.0
23,84,56.0
24,84,10.0
25,84,2.04
26,84,0.612
27,84,510.0
28,84,0.331
29,84,10.0
30,84,16.888
31,84,0.015
32,84,59.154
33,84,3.672
34,84,5.507
35,84,56.0
36,84,92.0
37,84,87.0
38,84,20.0
39,84,5.0
40,84,51.0
41,84,31.0
42,84,46.0
43,84,15.0
44,84,71.0
45,84,46.0
46,84,31.0
47,84,551.0
48,84,82.0
49,84,576.0
50,84,143.0
51,84,51.0
52,84,56.0
53,84,71.0
54,84,0.479
55,84,0.122
56,84,0.178
57,84,0.0
58,84,0.0
59,84,1.031
60,84,0.178
61,84,0.853
62,84,0.0
63,84,2.15
64,84,5.27
65,84,0.016
66,84,
67,84,
68,84,
69,84,
70,84,
