nutrient_id,product_id,weight
1,28,0.012369
2,28,0.431
3,28,0.08
4,28,85.9
5,28,0.0
6,28,0.0
7,28,0.0
8,28,0.0
9,28,0.0
10,28,0.0
11,28,0.008
12,28,0.08
13,28,0.0
14,28,0.005
15,28,0.0
16,28,0.0
17,28,0.0
18,28,0.0
19,28,1.0
20,28,7.0
21,28,10.0
22,28,2.0
23,28,30.0
24,28,6.0
25,28,0.5
26,28,0.6
27,28,50.0
28,28,1.0
29,28,2.5
30,28,0.0
31,28,0.003
32,28,0.0
33,28,0.42
34,28,0.58
35,28,17.0
36,28,56.0
37,28,11.0
38,28,8.0
39,28,6.0
40,28,22.0
41,28,17.0
42,28,17.0
43,28,3.0
44,28,22.0
45,28,19.0
46,28,12.0
47,28,210.0
48,28,33.0
49,28,28.0
50,28,84.0
51,28,17.0
52,28,39.0
53,28,22.0
54,28,0.009000000000000001
55,28,0.018
56,28,0.001
57,28,0.0
58,28,0.0
59,28,0.042
60,28,0.001
61,28,0.041
62,28,0.0
63,28,4.67
64,28,7.16
65,28,0.008
66,28,
67,28,
68,28,
69,28,
70,28,
