nutrient_id,product_id,weight
1,71,0.086649
2,71,2.3
3,71,0.501
4,71,5.55
5,71,500.0
6,71,207.0
7,71,0.0
8,71,5.37
9,71,0.0
10,71,0.093
11,71,0.058
12,71,1.83
13,71,1.0
14,71,0.18
15,71,6.1
16,71,54.0
17,71,0.0
18,71,9.0
19,71,2.8
20,71,1160.0
21,71,60.0
22,71,32.0
23,71,34.0
24,71,351.0
25,71,1.0
26,71,0.62
27,71,380.0
28,71,0.215
29,71,2.2
30,71,0.223
31,71,0.59
32,71,5.382
33,71,0.28
34,71,2.52
35,71,68.0
36,71,100.0
37,71,103.0
38,71,16.0
39,71,25.0
40,71,68.0
41,71,38.0
42,71,76.0
43,71,21.0
44,71,68.0
45,71,65.0
46,71,38.0
47,71,686.0
48,71,86.0
49,71,352.0
50,71,973.0
51,71,68.0
52,71,54.0
53,71,81.0
54,71,0.09
55,71,0.073
56,71,0.015
57,71,0.0
58,71,0.0
59,71,0.238
60,71,0.015
61,71,0.223
62,71,0.0
63,71,2.64
64,71,0.46
65,71,0.578
66,71,
67,71,
68,71,
69,71,
70,71,
