nutrient_id,product_id,weight
1,22,0.070455
2,22,1.073
3,22,0.148
4,22,3.259
5,22,179.0
6,22,9.0
7,22,0.0
8,22,1.326
9,22,94.0
10,22,0.034
11,22,0.037
12,22,0.433
13,22,0.203
14,22,0.148
15,22,2.3
16,22,21.0
17,22,0.0
18,22,40.17
19,22,2.34
20,22,210.0
21,22,35.0
22,22,10.0
23,22,28.0
24,22,29.0
25,22,0.292
26,22,0.122
27,22,26.0
28,22,0.156
29,22,2.3
30,22,0.261
31,22,0.009000000000000001
32,22,3.131
33,22,1.04
34,22,1.263
35,22,31.0
36,22,46.0
37,22,53.0
38,22,10.0
39,22,22.0
40,22,24.0
41,22,21.0
42,22,31.0
43,22,11.0
44,22,34.0
45,22,81.0
46,22,21.0
47,22,385.0
48,22,46.0
49,22,97.0
50,22,239.0
51,22,28.0
52,22,215.0
53,22,62.0
54,22,0.025
55,22,0.004
56,22,0.068
57,22,0.0
58,22,0.0
59,22,0.089
60,22,0.068
61,22,0.021
62,22,0.0
63,22,3.56
64,22,0.27
65,22,0.023
66,22,
67,22,
68,22,
69,22,
70,22,
