nutrient_id,product_id,weight
1,30,0.011
2,30,8.8
3,30,1.1
4,30,73.757
5,30,0.0
6,30,44.0
7,30,0.0
8,30,0.52
9,30,0.0
10,30,0.13
11,30,0.04
12,30,2.267
13,30,0.55
14,30,0.15
15,30,6.0
16,30,5.0
17,30,0.0
18,30,0.0
19,30,5.0
20,30,80.0
21,30,4.0
22,30,20.0
23,30,73.0
24,30,15.0
25,30,1.0
26,30,0.41
27,30,75.0
28,30,0.106
29,30,2.5
30,30,1.328
31,30,0.001
32,30,1.476
33,30,1.25
34,30,3.75
35,30,328.0
36,30,1139.0
37,30,237.0
38,30,173.0
39,30,137.0
40,30,437.0
41,30,346.0
42,30,328.0
43,30,64.0
44,30,437.0
45,30,374.0
46,30,246.0
47,30,4246.0
48,30,683.0
49,30,565.0
50,30,1722.0
51,30,328.0
52,30,811.0
53,30,446.0
54,30,0.149
55,30,0.399
56,30,0.017
57,30,0.0
58,30,0.0
59,30,0.398
60,30,0.017
61,30,0.381
62,30,0.0
63,30,2.67
64,30,6.15
65,30,0.003
66,30,
67,30,
68,30,
69,30,
70,30,
