nutrient_id,product_id,weight
1,65,0.078078
2,65,0.907
3,65,0.202
4,65,2.444
5,65,269.0
6,65,74.0
7,65,0.0
8,65,2.1
9,65,9.0
10,65,0.041
11,65,0.036
12,65,0.477
13,65,0.193
14,65,0.201
15,65,2.5
16,65,46.0
17,65,0.0
18,65,98.28
19,65,1.68
20,65,146.0
21,65,8.0
22,65,9.0
23,65,18.0
24,65,16.0
25,65,0.338
26,65,0.119
27,65,61.0
28,65,0.106
29,65,0.8
30,65,0.08700000000000001
31,65,0.001
32,65,2.059
33,65,0.252
34,65,1.428
35,65,39.0
36,65,54.0
37,65,50.0
38,65,11.0
39,65,20.0
40,65,45.0
41,65,24.0
42,65,41.0
43,65,12.0
44,65,42.0
45,65,45.0
46,65,18.0
47,65,401.0
48,65,46.0
49,65,164.0
50,65,157.0
51,65,42.0
52,65,46.0
53,65,53.0
54,65,0.037
55,65,0.013
56,65,0.019
57,65,0.0
58,65,0.0
59,65,0.112
60,65,0.019
61,65,0.093
62,65,0.0
63,65,3.03
64,65,0.2
65,65,0.003
66,65,
67,65,
68,65,
69,65,
70,65,
