nutrient_id,product_id,weight
1,13,0.012615
2,13,8.125
3,13,1.55
4,13,72.63
5,13,0.0
6,13,2.0
7,13,0.0
8,13,0.1
9,13,7.0
10,13,0.28
11,13,0.075
12,13,4.633
13,13,1.45
14,13,0.4
15,13,4.0
16,13,29.0
17,13,0.0
18,13,0.0
19,13,3.22
20,13,218.0
21,13,12.0
22,13,48.0
23,13,150.0
24,13,10.0
25,13,2.0
26,13,2.5
27,13,700.0
28,13,1.5
29,13,0.5
30,13,0.29
31,13,0.001
32,13,0.436
33,13,1.39
34,13,1.83
35,13,290.0
36,13,450.0
37,13,390.0
38,13,130.0
39,13,150.0
40,13,290.0
41,13,160.0
42,13,300.0
43,13,110.0
44,13,450.0
45,13,600.0
46,13,170.0
47,13,3490.0
48,13,430.0
49,13,780.0
50,13,1230.0
51,13,550.0
52,13,330.0
53,13,430.0
54,13,0.27
55,13,0.468
56,13,0.07100000000000001
57,13,0.0
58,13,0.0
59,13,0.502
60,13,0.07100000000000001
61,13,0.431
62,13,0.0
63,13,1.86
64,13,6.05
65,13,0.003
66,13,
67,13,
68,13,
69,13,
70,13,
