nutrient_id,product_id,weight
1,64,0.067284
2,64,1.193
3,64,0.078
4,64,6.536
5,64,179.0
6,64,2.0
7,64,0.0
8,64,0.034
9,64,4.0
10,64,0.017
11,64,0.033
12,64,0.362
13,64,0.101
14,64,0.039
15,64,0.1
16,64,65.0
17,64,0.0
18,64,7.8
19,64,1.95
20,64,317.0
21,64,13.0
22,64,16.0
23,64,34.0
24,64,64.0
25,64,0.6940000000000001
26,64,0.278
27,64,64.0
28,64,0.19
29,64,0.3
30,64,6.125
31,64,0.045
32,64,6.536
33,64,0.374
34,64,1.599
35,64,43.0
36,64,47.0
37,64,73.0
38,64,5.0
39,64,20.0
40,64,23.0
41,64,66.0
42,64,30.0
43,64,11.0
44,64,42.0
45,64,24.0
46,64,18.0
47,64,402.0
48,64,42.0
49,64,134.0
50,64,484.0
51,64,38.0
52,64,47.0
53,64,47.0
54,64,0.014
55,64,0.008
56,64,0.006
57,64,0.0
58,64,0.0
59,64,0.04
60,64,0.006
61,64,0.034
62,64,0.0
63,64,2.86
64,64,0.54
65,64,0.105
66,64,
67,64,
68,64,
69,64,
70,64,
