nutrient_id,product_id,weight
1,67,0.072599
2,67,2.8
3,67,20.001
4,67,3.4
5,67,700.0
6,67,240.0
7,67,0.4
8,67,0.6
9,67,0.0
10,67,0.04
11,67,0.17
12,67,0.7000000000000001
13,67,0.38
14,67,0.04
15,67,3.0
16,67,11.0
17,67,0.3
18,67,1.0
19,67,0.0
20,67,130.0
21,67,100.0
22,67,11.0
23,67,80.0
24,67,70.0
25,67,0.1
26,67,0.4
27,67,23.0
28,67,0.004
29,67,11.0
30,67,0.0
31,67,0.04
32,67,3.4
33,67,0.0
34,67,0.0
35,67,161.0
36,67,264.0
37,67,200.0
38,67,64.0
39,67,22.0
40,67,130.0
41,67,130.0
42,67,116.0
43,67,36.0
44,67,175.0
45,67,93.0
46,67,67.0
47,67,1458.0
48,67,92.0
49,67,208.0
50,67,571.0
51,67,59.0
52,67,264.0
53,67,147.0
54,67,12.134
55,67,6.029
56,67,0.265
57,67,0.0
58,67,0.0
59,67,0.738
60,67,0.265
61,67,0.473
62,67,0.065
63,67,0.06
64,67,0.28
65,67,0.102
66,67,
67,67,
68,67,
69,67,
70,67,
