nutrient_id,product_id,weight
1,41,0.055445
2,41,0.455
3,41,0.195
4,41,6.565
5,41,780.0
6,41,12.0
7,41,0.0
8,41,0.208
9,41,2.0
10,41,0.039
11,41,0.02
12,41,0.197
13,41,0.13
14,41,0.015
15,41,0.0
16,41,5.0
17,41,0.0
18,41,19.5
19,41,1.105
20,41,98.0
21,41,21.0
22,41,7.0
23,41,13.0
24,41,3.0
25,41,0.195
26,41,0.033
27,41,36.0
28,41,0.024
29,41,0.5
30,41,4.615
31,41,0.001
32,41,6.565
33,41,0.436
34,41,0.67
35,41,15.0
36,41,15.0
37,41,28.0
38,41,8.0
39,41,7.0
40,41,19.0
41,41,11.0
42,41,8.0
43,41,4.0
44,41,21.0
45,41,35.0
46,41,8.0
47,41,179.0
48,41,34.0
49,41,75.0
50,41,67.0
51,41,55.0
52,41,30.0
53,41,14.0
54,41,0.04
55,41,0.036
56,41,0.023
57,41,0.0
58,41,0.0
59,41,0.08
60,41,0.023
61,41,0.057
62,41,0.0
63,41,2.0
64,41,0.55
65,41,0.003
66,41,
67,41,
68,41,
69,41,
70,41,
