nutrient_id,product_id,weight
1,32,0.067197
2,32,10.428
3,32,8.202
4,32,1.346
5,32,0.0
6,32,245.0
7,32,2.57
8,32,1.725
9,32,8.0
10,32,0.088
11,32,0.359
12,32,2.74
13,32,1.408
14,32,0.068
15,32,22.0
16,32,65.0
17,32,1.6
18,32,0.0
19,32,0.0
20,32,129.0
21,32,45.0
22,32,10.0
23,32,185.0
24,32,158.0
25,32,1.61
26,32,1.311
27,32,57.0
28,32,0.062
29,32,8.3
30,32,0.0
31,32,0.127
32,32,1.346
33,32,0.0
34,32,0.0
35,32,649.0
36,32,879.0
37,32,621.0
38,32,314.0
39,32,216.0
40,32,559.0
41,32,412.0
42,32,495.0
43,32,160.0
44,32,781.0
45,32,621.0
46,32,231.0
47,32,5938.0
48,32,621.0
49,32,1019.0
50,32,1264.0
51,32,370.0
52,32,412.0
53,32,803.0
54,32,2.386
55,32,3.337
56,32,0.07
57,32,0.0
58,32,0.066
59,32,1.359
60,32,0.136
61,32,1.223
62,32,0.348
63,32,0.57
64,32,0.11
65,32,0.26
66,32,
67,32,
68,32,
69,32,
70,32,
