nutrient_id,product_id,weight
1,42,0.012378
2,42,10.302
3,42,0.79
4,42,68.96000000000001
5,42,0.0
6,42,0.0
7,42,0.0
8,42,0.8
9,42,0.0
10,42,0.12
11,42,0.038
12,42,3.033
13,42,0.5
14,42,0.085
15,42,1.0
16,42,17.0
17,42,0.0
18,42,0.0
19,42,7.100000000000001
20,42,112.0
21,42,17.0
22,42,30.0
23,42,87.0
24,42,87.0
25,42,1.0
26,42,3.3
27,42,150.0
28,42,0.6
29,42,5.1
30,42,0.6900000000000001
31,42,0.001
32,42,0.8280000000000001
33,42,2.17
34,42,4.95
35,42,406.0
36,42,697.0
37,42,281.0
38,42,157.0
39,42,208.0
40,42,479.0
41,42,312.0
42,42,302.0
43,42,104.0
44,42,469.0
45,42,469.0
46,42,198.0
47,42,4082.0
48,42,365.0
49,42,510.0
50,42,3152.0
51,42,479.0
52,42,1186.0
53,42,530.0
54,42,0.116
55,42,0.092
56,42,0.023
57,42,0.0
58,42,0.0
59,42,0.361
60,42,0.023
61,42,0.338
62,42,0.0
63,42,3.11
64,42,5.75
65,42,0.003
66,42,
67,42,
68,42,
69,42,
70,42,
