nutrient_id,product_id,weight
1,48,0.07476
2,48,22.0
3,48,1.9
4,48,0.11
5,48,0.0
6,48,20.0
7,48,0.0
8,48,0.47
9,48,1.0
10,48,0.057
11,48,0.26
12,48,11.633
13,48,0.309
14,48,0.241
15,48,3.0
16,48,3.0
17,48,5.0
18,48,0.0
19,48,0.0
20,48,358.0
21,48,6.0
22,48,23.0
23,48,189.0
24,48,52.0
25,48,2.143
26,48,5.009
27,48,87.0
28,48,0.017
29,48,5.4
30,48,0.0
31,48,0.066
32,48,0.046
33,48,0.0
34,48,0.0
35,48,1071.0
36,48,1671.0
37,48,1979.0
38,48,557.0
39,48,240.0
40,48,908.0
41,48,762.0
42,48,985.0
43,48,248.0
44,48,1131.0
45,48,1319.0
46,48,728.0
47,48,11599.0
48,48,1448.0
49,48,2005.0
50,48,3538.0
51,48,1336.0
52,48,1097.0
53,48,977.0
54,48,0.787
55,48,0.85
56,48,0.02
57,48,0.003
58,48,0.0
59,48,0.107
60,48,0.029
61,48,0.078
62,48,0.058
63,48,0.14
64,48,0.01
65,48,0.08600000000000001
66,48,
67,48,
68,48,
69,48,
70,48,
