nutrient_id,product_id,weight
1,49,0.006587
2,49,15.863
3,49,5.84
4,49,58.91
5,49,0.0
6,49,0.0
7,49,0.0
8,49,0.67
9,49,0.0
10,49,0.6
11,49,0.22
12,49,4.967000000000001
13,49,0.7000000000000001
14,49,0.15
15,49,20.0
16,49,30.0
17,49,0.0
18,49,0.0
19,49,10.8
20,49,308.0
21,49,67.0
22,49,71.0
23,49,349.0
24,49,88.0
25,49,3.89
26,49,4.0
27,49,450.0
28,49,3.5
29,49,4.5
30,49,0.884
31,49,0.006
32,49,0.9430000000000001
33,49,4.17
34,49,6.65
35,49,666.0
36,49,1220.0
37,49,694.0
38,49,351.0
39,49,294.0
40,49,868.0
41,49,524.0
42,49,506.0
43,49,160.0
44,49,922.0
45,49,1142.0
46,49,377.0
47,49,7723.0
48,49,936.0
49,49,1539.0
50,49,3766.0
51,49,919.0
52,49,676.0
53,49,733.0
54,49,1.211
55,49,2.076
56,49,0.083
57,49,0.0
58,49,0.0
59,49,2.345
60,49,0.083
61,49,2.262
62,49,0.0
63,49,1.94
64,49,4.91
65,49,0.015
66,49,
67,49,
68,49,
69,49,
70,49,
