nutrient_id,product_id,weight
1,70,0.080976
2,70,11.6
3,70,1.999
4,70,3.8
5,70,800.0
6,70,22.0
7,70,0.04
8,70,0.06
9,70,0.0
10,70,0.03
11,70,0.3
12,70,2.633
13,70,0.74
14,70,0.06
15,70,7.0
16,70,30.0
17,70,1.0
18,70,0.7000000000000001
19,70,0.0
20,70,130.0
21,70,120.0
22,70,11.0
23,70,190.0
24,70,110.0
25,70,0.1
26,70,0.5
27,70,17.0
28,70,0.007
29,70,10.0
30,70,0.0
31,70,0.04
32,70,3.8
33,70,0.0
34,70,0.0
35,70,629.0
36,70,1107.0
37,70,874.0
38,70,268.0
39,70,58.0
40,70,537.0
41,70,537.0
42,70,478.0
43,70,152.0
44,70,699.0
45,70,385.0
46,70,338.0
47,70,6062.0
48,70,315.0
49,70,723.0
50,70,2436.0
51,70,187.0
52,70,1270.0
53,70,606.0
54,70,1.213
55,70,0.603
56,70,0.026
57,70,0.0
58,70,0.0
59,70,0.073
60,70,0.026
61,70,0.047
62,70,0.007
63,70,0.06
64,70,0.32
65,70,0.102
66,70,
67,70,
68,70,
69,70,
70,70,
