nutrient_id,product_id,weight
1,92,0.078199
2,92,3.122
3,92,1.17
4,92,12.63
5,92,
6,92,25.0
7,92,0.0
8,92,0.042
9,92,3.0
10,92,0.093
11,92,0.067
12,92,0.876
13,92,0.461
14,92,0.135
15,92,2.0
16,92,9.0
17,92,0.0
18,92,3.171
19,92,2.754
20,92,170.0
21,92,8.0
22,92,22.0
23,92,72.0
24,92,27.0
25,92,0.474
26,92,0.291
27,92,457.0
28,92,0.041
29,92,3.2
30,92,1.697
31,92,0.222
32,92,2.694
33,92,0.6880000000000001
34,92,2.066
35,92,121.0
36,92,326.0
37,92,121.0
38,92,52.0
39,92,25.0
40,92,186.0
41,92,118.0
42,92,121.0
43,92,14.0
44,92,205.0
45,92,150.0
46,92,79.0
47,92,1518.0
48,92,246.0
49,92,216.0
50,92,609.0
51,92,114.0
52,92,275.0
53,92,146.0
54,92,
55,92,
56,92,
57,92,
58,92,
59,92,
60,92,0.014
61,92,0.466
62,92,0.0
63,92,
64,92,1.04
65,92,0.5650000000000001
66,92,
67,92,
68,92,
69,92,
70,92,
