nutrient_id,product_id,weight
1,37,0.090222
2,37,1.298
3,37,0.27
4,37,5.5
5,37,200.0
6,37,103.0
7,37,0.0
8,37,0.25
9,37,0.0
10,37,0.05
11,37,0.09
12,37,0.733
13,37,0.144
14,37,0.13
15,37,0.9
16,37,54.0
17,37,0.0
18,37,26.0
19,37,1.81
20,37,260.0
21,37,39.0
22,37,12.0
23,37,29.0
24,37,31.0
25,37,1.9
26,37,0.44
27,37,60.0
28,37,0.2
29,37,2.0
30,37,1.1
31,37,0.007
32,37,4.235
33,37,0.887
34,37,0.923
35,37,33.0
36,37,50.0
37,37,82.0
38,37,19.0
39,37,31.0
40,37,50.0
41,37,56.0
42,37,30.0
43,37,26.0
44,37,37.0
45,37,242.0
46,37,20.0
47,37,676.0
48,37,50.0
49,37,100.0
50,37,288.0
51,37,76.0
52,37,57.0
53,37,52.0
54,37,0.063
55,37,0.035
56,37,0.01
57,37,0.0
58,37,0.0
59,37,0.118
60,37,0.01
61,37,0.108
62,37,0.0
63,37,1.87
64,37,0.46
65,37,0.018
66,37,
67,37,
68,37,
69,37,
70,37,
