nutrient_id,product_id,weight
1,50,0.096688
2,50,0.395
3,50,0.131
4,50,1.129
5,50,171.0
6,50,35.0
7,50,0.0
8,50,0.037
9,50,9.0
10,50,0.011
11,50,0.015
12,50,0.148
13,50,0.11
14,50,0.021
15,50,0.5
16,50,4.0
17,50,0.0
18,50,2.629
19,50,0.591
20,50,91.0
21,50,13.0
22,50,5.0
23,50,10.0
24,50,344.0
25,50,0.125
26,50,0.068
27,50,22.0
28,50,0.05
29,50,1.9
30,50,0.034
31,50,0.199
32,50,1.097
33,50,0.098
34,50,0.256
35,50,13.0
36,50,17.0
37,50,18.0
38,50,4.0
39,50,3.0
40,50,10.0
41,50,10.0
42,50,11.0
43,50,3.0
44,50,15.0
45,50,32.0
46,50,5.0
47,50,141.0
48,50,18.0
49,50,32.0
50,50,156.0
51,50,19.0
52,50,12.0
53,50,15.0
54,50,0.044
55,50,0.003
56,50,0.028
57,50,0.0
58,50,0.0
59,50,0.058
60,50,0.028
61,50,0.03
62,50,0.0
63,50,1.32
64,50,0.09
65,50,0.506
66,50,
67,50,
68,50,
69,50,
70,50,
