nutrient_id,product_id,weight
1,73,0.0269
2,73,8.85
3,73,7.850000000000001
4,73,53.02
5,73,0.0
6,73,0.0
7,73,0.0
8,73,0.744
9,73,0.0
10,73,0.12
11,73,0.03
12,73,2.657
13,73,0.0
14,73,0.05
15,73,0.0
16,73,9.0
17,73,0.0
18,73,0.0
19,73,1.2
20,73,169.0
21,73,66.0
22,73,16.0
23,73,284.0
24,73,431.0
25,73,0.87
26,73,0.534
27,73,0.0
28,73,0.414
29,73,18.0
30,73,0.0
31,73,0.617
32,73,1.33
33,73,0.0
34,73,1.2
35,73,320.0
36,73,630.0
37,73,190.0
38,73,130.0
39,73,210.0
40,73,470.0
41,73,270.0
42,73,240.0
43,73,94.0
44,73,370.0
45,73,340.0
46,73,200.0
47,73,3464.0
48,73,270.0
49,73,370.0
50,73,3240.0
51,73,330.0
52,73,1070.0
53,73,440.0
54,73,2.838
55,73,3.107
56,73,0.161
57,73,0.001
58,73,0.0
59,73,1.309
60,73,0.162
61,73,1.147
62,73,0.0
63,73,0.46
64,73,4.42
65,73,0.71
66,73,
67,73,
68,73,
69,73,
70,73,
