nutrient_id,product_id,weight
1,54,0.072
2,54,16.7
3,54,1.2
4,54,1.1
5,54,0.0
6,54,0.0
7,54,0.0
8,54,0.1
9,54,0.0
10,54,1.43
11,54,2.31
12,54,20.017
13,54,3.46
14,54,0.684
15,54,33.0
16,54,293.0
17,54,0.0
18,54,0.0
19,54,6.9
20,54,640.0
21,54,23.0
22,54,30.0
23,54,473.0
24,54,100.0
25,54,3.5
26,54,4.275
27,54,150.0
28,54,0.295
29,54,0.5
30,54,0.022
31,54,0.034
32,54,0.132
33,54,3.45
34,54,3.45
35,54,931.0
36,54,1359.0
37,54,1286.0
38,54,303.0
39,54,146.0
40,54,805.0
41,54,701.0
42,54,858.0
43,54,157.0
44,54,1046.0
45,54,763.0
46,54,418.0
47,54,8773.0
48,54,1229.0
49,54,1919.0
50,54,2072.0
51,54,883.0
52,54,787.0
53,54,1036.0
54,54,0.162
55,54,0.382
56,54,0.003
57,54,0.0
58,54,0.0
59,54,0.603
60,54,0.003
61,54,0.6
62,54,0.0
63,54,3.72
64,54,0.09
65,54,0.08600000000000001
66,54,
67,54,
68,54,
69,54,
70,54,
