nutrient_id,product_id,weight
1,18,0.088809
2,18,3.55
3,18,1.601
4,18,4.49
5,18,800.0
6,18,14.0
7,18,0.03
8,18,0.04
9,18,2.0
10,18,0.035
11,18,0.17
12,18,0.719
13,18,0.33
14,18,0.044
15,18,3.0
16,18,13.0
17,18,0.4
18,18,1.6
19,18,0.0
20,18,149.0
21,18,114.0
22,18,11.0
23,18,87.0
24,18,96.0
25,18,0.044
26,18,0.36
27,18,9.0
28,18,0.002
29,18,3.6
30,18,0.0
31,18,0.045
32,18,4.49
33,18,0.0
34,18,0.0
35,18,199.0
36,18,343.0
37,18,253.0
38,18,83.0
39,18,24.0
40,18,172.0
41,18,162.0
42,18,144.0
43,18,38.0
44,18,244.0
45,18,117.0
46,18,86.0
47,18,1865.0
48,18,144.0
49,18,253.0
50,18,632.0
51,18,78.0
52,18,379.0
53,18,199.0
54,18,1.005
55,18,0.45
56,18,0.011
57,18,0.0
58,18,0.0
59,18,0.054
60,18,0.011
61,18,0.043
62,18,0.004
63,18,0.05
64,18,0.37
65,18,0.114
66,18,
67,18,
68,18,
69,18,
70,18,
