product_id,factor_id,nutrient_id,coefficient
32,6,2,0.92
32,2,2,0.92
32,5,2,0.95
45,5,2,0.94
45,5,2,0.94
45,8,2,0.92
33,2,2,0.9
33,6,2,0.9
33,3,2,0.9
33,8,2,0.9
14,6,2,0.95
14,3,2,0.95
77,6,2,0.95
77,2,2,0.9
77,3,2,0.9
77,7,2,0.9
77,8,2,0.9
27,6,2,0.9
27,2,2,0.9
27,5,2,0.9
27,3,2,0.9
85,6,2,0.95
4,6,2,0.95
15,6,2,0.95
2,6,2,0.95
35,6,2,0.95
85,3,2,0.95
4,3,2,0.95
15,3,2,0.95
55,6,2,0.98
84,6,2,0.98
1,6,2,0.98
17,6,2,0.98
55,3,2,0.98
84,3,2,0.98
1,3,2,0.98
17,3,2,0.98
35,5,2,0.95
2,5,2,0.95
38,6,2,0.95
82,6,2,0.95
65,6,2,0.95
78,6,2,0.95
64,6,2,0.95
22,6,2,0.95
21,6,2,0.95
3,6,2,0.95
9,6,2,0.95
74,6,2,0.95
47,6,2,0.95
83,6,2,0.95
75,6,2,0.95
37,6,2,0.95
38,5,2,0.95
82,5,2,0.95
65,5,2,0.95
78,5,2,0.95
64,5,2,0.95
22,5,2,0.95
21,5,2,0.95
3,5,2,0.95
9,5,2,0.95
74,5,2,0.95
47,5,2,0.95
83,5,2,0.95
75,5,2,0.95
37,5,2,0.95
38,2,2,0.95
82,2,2,0.95
65,2,2,0.95
78,2,2,0.95
64,2,2,0.95
22,2,2,0.95
21,2,2,0.95
3,2,2,0.95
9,2,2,0.95
74,2,2,0.95
47,2,2,0.95
83,2,2,0.95
38,4,2,0.95
82,4,2,0.95
65,4,2,0.95
78,4,2,0.95
64,4,2,0.95
22,4,2,0.95
21,4,2,0.95
3,4,2,0.95
9,4,2,0.95
74,4,2,0.95
47,4,2,0.95
83,4,2,0.95
23,6,2,0.95
23,5,2,0.95
23,2,2,0.95
23,4,2,0.95
72,6,2,0.95
72,7,2,0.95
68,6,2,0.92
68,7,2,0.92
68,2,2,0.92
68,5,2,0.86
11,5,2,0.98
76,5,2,0.95
76,6,2,0.98
60,6,2,0.95
60,4,2,0.95
91,5,2,0.95
13,8,2,0.98
30,8,2,0.98
42,8,2,0.98
49,8,2,0.98
53,8,2,0.98
59,8,2,0.98
87,8,2,0.98
13,5,2,0.98
30,5,2,0.98
42,5,2,0.98
49,5,2,0.98
53,5,2,0.98
59,5,2,0.98
87,5,2,0.98
