product_id,factor_id,nutrient_id,coefficient
32,6,3,0.75
32,2,3,0.75
32,5,3,0.8
45,5,3,0.88
45,5,3,0.88
45,8,3,0.75
33,2,3,0.7
33,6,3,0.7
33,3,3,0.75
33,8,3,0.75
14,6,3,0.95
14,3,3,0.95
77,6,3,0.95
77,2,3,0.7
77,3,3,0.7
77,7,3,0.7
77,8,3,0.75
27,6,3,0.75
27,2,3,0.75
27,5,3,0.75
27,3,3,0.75
85,6,3,0.9
4,6,3,0.9
15,6,3,0.9
2,6,3,0.9
35,6,3,0.9
85,3,3,0.9
4,3,3,0.9
15,3,3,0.9
55,6,3,0.98
84,6,3,0.98
1,6,3,0.98
17,6,3,0.98
55,3,3,0.98
84,3,3,0.98
1,3,3,0.98
17,3,3,0.98
35,5,3,0.9
2,5,3,0.9
38,6,3,0.94
82,6,3,0.94
65,6,3,0.94
78,6,3,0.94
64,6,3,0.94
22,6,3,0.94
21,6,3,0.94
3,6,3,0.94
9,6,3,0.94
74,6,3,0.94
47,6,3,0.94
83,6,3,0.94
75,6,3,0.94
37,6,3,0.94
38,5,3,0.94
82,5,3,0.94
65,5,3,0.94
78,5,3,0.94
64,5,3,0.94
22,5,3,0.94
21,5,3,0.94
3,5,3,0.94
9,5,3,0.94
74,5,3,0.94
47,5,3,0.94
83,5,3,0.94
75,5,3,0.94
37,5,3,0.94
38,2,3,0.94
82,2,3,0.94
65,2,3,0.94
78,2,3,0.94
64,2,3,0.94
22,2,3,0.94
21,2,3,0.94
3,2,3,0.94
9,2,3,0.94
74,2,3,0.94
47,2,3,0.94
83,2,3,0.94
38,4,3,0.94
82,4,3,0.94
65,4,3,0.94
78,4,3,0.94
64,4,3,0.94
22,4,3,0.94
21,4,3,0.94
3,4,3,0.94
9,4,3,0.94
74,4,3,0.94
47,4,3,0.94
83,4,3,0.94
23,6,3,0.94
23,5,3,0.94
23,2,3,0.94
23,4,3,0.94
72,6,3,0.9
72,7,3,0.9
68,6,3,0.92
68,7,3,0.92
68,2,3,0.92
68,5,3,0.88
11,5,3,0.98
76,5,3,0.95
76,6,3,0.98
60,6,3,0.95
60,4,3,0.95
91,5,3,0.95
13,8,3,0.98
30,8,3,0.98
42,8,3,0.98
49,8,3,0.98
53,8,3,0.98
59,8,3,0.98
87,8,3,0.98
13,5,3,0.98
30,5,3,0.98
42,5,3,0.98
49,5,3,0.98
53,5,3,0.98
59,5,3,0.98
87,5,3,0.98
