product_id,factor_id,nutrient_id,coefficient
32,6,69,1.0
32,2,69,1.0
32,5,69,1.0
45,5,69,1.0
45,5,69,1.0
45,8,69,1.0
33,2,69,0.75
33,6,69,0.75
33,3,69,0.8
33,8,69,0.75
14,6,69,0.75
14,3,69,0.8
77,6,69,0.75
77,2,69,0.75
77,3,69,0.75
77,7,69,0.8
77,8,69,0.8
27,6,69,0.75
27,2,69,0.8
27,5,69,0.75
27,3,69,0.8
85,6,69,0.15
4,6,69,0.15
15,6,69,0.15
2,6,69,0.15
35,6,69,0.15
85,3,69,0.75
4,3,69,0.75
15,3,69,0.75
55,6,69,0.85
84,6,69,0.85
1,6,69,0.85
17,6,69,0.85
55,3,69,0.75
84,3,69,0.75
1,3,69,0.75
17,3,69,0.75
35,5,69,0.95
2,5,69,0.95
38,6,69,0.95
82,6,69,0.95
65,6,69,0.95
78,6,69,0.95
64,6,69,0.95
22,6,69,0.95
21,6,69,0.95
3,6,69,0.95
9,6,69,0.95
74,6,69,0.95
47,6,69,0.95
83,6,69,0.95
75,6,69,0.95
37,6,69,0.95
38,5,69,0.95
82,5,69,0.95
65,5,69,0.95
78,5,69,0.95
64,5,69,0.95
22,5,69,0.95
21,5,69,0.95
3,5,69,0.95
9,5,69,0.95
74,5,69,0.95
47,5,69,0.95
83,5,69,0.95
75,5,69,0.95
37,5,69,0.95
38,2,69,0.9
82,2,69,0.9
65,2,69,0.9
78,2,69,0.9
64,2,69,0.9
22,2,69,0.9
21,2,69,0.9
3,2,69,0.9
9,2,69,0.9
74,2,69,0.9
47,2,69,0.9
83,2,69,0.9
38,4,69,0.9
82,4,69,0.9
65,4,69,0.9
78,4,69,0.9
64,4,69,0.9
22,4,69,0.9
21,4,69,0.9
3,4,69,0.9
9,4,69,0.9
74,4,69,0.9
47,4,69,0.9
83,4,69,0.9
23,6,69,1.0
23,5,69,1.0
23,2,69,1.0
23,4,69,1.0
72,6,69,0.95
72,7,69,0.9
68,6,69,0.9
68,7,69,0.9
68,2,69,0.9
68,5,69,0.8
11,5,69,0.85
76,5,69,0.9
76,6,69,0.8
60,6,69,0.9
60,4,69,0.9
91,5,69,0.95
13,8,69,0.9
30,8,69,0.9
42,8,69,0.9
49,8,69,0.9
53,8,69,0.9
59,8,69,0.9
87,8,69,0.9
13,5,69,0.95
30,5,69,0.95
42,5,69,0.95
49,5,69,0.95
53,5,69,0.95
59,5,69,0.95
87,5,69,0.95
