product_id,factor_id,nutrient_id,coefficient
32,6,14,0.95
32,2,14,0.95
32,5,14,0.95
45,5,14,0.9
45,5,14,0.9
45,8,14,0.75
33,2,14,0.8
33,6,14,0.8
33,3,14,0.65
33,8,14,0.5
14,6,14,0.7
14,3,14,0.7
77,6,14,0.5
77,2,14,0.6
77,3,14,0.35
77,7,14,0.5
77,8,14,0.5
27,6,14,0.35
27,2,14,0.5
27,5,14,0.35
27,3,14,0.5
85,6,14,0.05
4,6,14,0.05
15,6,14,0.05
2,6,14,0.05
35,6,14,0.05
85,3,14,0.9
4,3,14,0.9
15,3,14,0.9
55,6,14,0.95
84,6,14,0.95
1,6,14,0.95
17,6,14,0.95
55,3,14,0.9
84,3,14,0.9
1,3,14,0.9
17,3,14,0.9
35,5,14,0.95
2,5,14,0.95
38,6,14,0.95
82,6,14,0.95
65,6,14,0.95
78,6,14,0.95
64,6,14,0.95
22,6,14,0.95
21,6,14,0.95
3,6,14,0.95
9,6,14,0.95
74,6,14,0.95
47,6,14,0.95
83,6,14,0.95
75,6,14,0.95
37,6,14,0.95
38,5,14,0.9
82,5,14,0.9
65,5,14,0.9
78,5,14,0.9
64,5,14,0.9
22,5,14,0.9
21,5,14,0.9
3,5,14,0.9
9,5,14,0.9
74,5,14,0.9
47,5,14,0.9
83,5,14,0.9
75,5,14,0.95
37,5,14,0.95
38,2,14,0.95
82,2,14,0.95
65,2,14,0.95
78,2,14,0.95
64,2,14,0.95
22,2,14,0.95
21,2,14,0.95
3,2,14,0.95
9,2,14,0.95
74,2,14,0.95
47,2,14,0.95
83,2,14,0.95
38,4,14,0.95
82,4,14,0.95
65,4,14,0.95
78,4,14,0.95
64,4,14,0.95
22,4,14,0.95
21,4,14,0.95
3,4,14,0.95
9,4,14,0.95
74,4,14,0.95
47,4,14,0.95
83,4,14,0.95
23,6,14,0.95
23,5,14,0.95
23,2,14,0.95
23,4,14,0.95
72,6,14,0.95
72,7,14,0.95
68,6,14,0.9
68,7,14,0.9
68,2,14,0.9
68,5,14,0.8
11,5,14,0.65
76,5,14,0.7
76,6,14,0.6
60,6,14,0.9
60,4,14,0.9
91,5,14,0.8
13,8,14,0.9
30,8,14,0.9
42,8,14,0.9
49,8,14,0.9
53,8,14,0.9
59,8,14,0.9
87,8,14,0.9
13,5,14,0.95
30,5,14,0.95
42,5,14,0.95
49,5,14,0.95
53,5,14,0.95
59,5,14,0.95
87,5,14,0.95
