product_id,factor_id,nutrient_id,coefficient
32,6,16,0.75
32,2,16,0.75
32,5,16,0.75
45,5,16,0.85
45,5,16,0.85
45,8,16,0.8
33,2,16,0.6
33,6,16,0.6
33,3,16,0.7
33,8,16,0.6
14,6,16,0.6
14,3,16,0.7
77,6,16,0.95
77,2,16,0.85
77,3,16,0.65
77,7,16,0.7
77,8,16,0.7
27,6,16,0.65
27,2,16,0.7
27,5,16,0.35
27,3,16,0.7
85,6,16,0.4
4,6,16,0.4
15,6,16,0.4
2,6,16,0.4
35,6,16,0.4
85,3,16,0.5
4,3,16,0.5
15,3,16,0.5
55,6,16,0.6
84,6,16,0.6
1,6,16,0.6
17,6,16,0.6
55,3,16,0.5
84,3,16,0.5
1,3,16,0.5
17,3,16,0.5
35,5,16,0.7
2,5,16,0.7
38,6,16,0.75
82,6,16,0.75
65,6,16,0.75
78,6,16,0.75
64,6,16,0.75
22,6,16,0.75
21,6,16,0.75
3,6,16,0.75
9,6,16,0.75
74,6,16,0.75
47,6,16,0.75
83,6,16,0.75
75,6,16,0.75
37,6,16,0.75
38,5,16,0.65
82,5,16,0.65
65,5,16,0.65
78,5,16,0.65
64,5,16,0.65
22,5,16,0.65
21,5,16,0.65
3,5,16,0.65
9,5,16,0.65
74,5,16,0.65
47,5,16,0.65
83,5,16,0.65
75,5,16,0.75
37,5,16,0.75
38,2,16,0.85
82,2,16,0.85
65,2,16,0.85
78,2,16,0.85
64,2,16,0.85
22,2,16,0.85
21,2,16,0.85
3,2,16,0.85
9,2,16,0.85
74,2,16,0.85
47,2,16,0.85
83,2,16,0.85
38,4,16,0.8
82,4,16,0.8
65,4,16,0.8
78,4,16,0.8
64,4,16,0.8
22,4,16,0.8
21,4,16,0.8
3,4,16,0.8
9,4,16,0.8
74,4,16,0.8
47,4,16,0.8
83,4,16,0.8
23,6,16,0.75
23,5,16,0.9
23,2,16,0.75
23,4,16,0.75
72,6,16,0.7
72,7,16,0.7
68,6,16,0.9
68,7,16,0.9
68,2,16,0.9
68,5,16,0.8
11,5,16,0.45
76,5,16,0.5
76,6,16,0.4
60,6,16,0.7
60,4,16,0.7
91,5,16,0.7
13,8,16,0.6
30,8,16,0.6
42,8,16,0.6
49,8,16,0.6
53,8,16,0.6
59,8,16,0.6
87,8,16,0.6
13,5,16,0.7
30,5,16,0.7
42,5,16,0.7
49,5,16,0.7
53,5,16,0.7
59,5,16,0.7
87,5,16,0.7
