product_id,factor_id,nutrient_id,coefficient
32,6,68,1.0
32,2,68,1.0
32,5,68,1.0
45,5,68,1.0
45,5,68,1.0
45,8,68,1.0
33,2,68,0.75
33,6,68,0.75
33,3,68,0.8
33,8,68,0.75
14,6,68,0.75
14,3,68,0.8
77,6,68,0.75
77,2,68,0.75
77,3,68,0.75
77,7,68,0.8
77,8,68,0.8
27,6,68,0.75
27,2,68,0.8
27,5,68,0.75
27,3,68,0.8
85,6,68,0.15
4,6,68,0.15
15,6,68,0.15
2,6,68,0.15
35,6,68,0.15
85,3,68,0.75
4,3,68,0.75
15,3,68,0.75
55,6,68,0.85
84,6,68,0.85
1,6,68,0.85
17,6,68,0.85
55,3,68,0.75
84,3,68,0.75
1,3,68,0.75
17,3,68,0.75
35,5,68,0.95
2,5,68,0.95
38,6,68,0.95
82,6,68,0.95
65,6,68,0.95
78,6,68,0.95
64,6,68,0.95
22,6,68,0.95
21,6,68,0.95
3,6,68,0.95
9,6,68,0.95
74,6,68,0.95
47,6,68,0.95
83,6,68,0.95
75,6,68,0.95
37,6,68,0.95
38,5,68,0.95
82,5,68,0.95
65,5,68,0.95
78,5,68,0.95
64,5,68,0.95
22,5,68,0.95
21,5,68,0.95
3,5,68,0.95
9,5,68,0.95
74,5,68,0.95
47,5,68,0.95
83,5,68,0.95
75,5,68,0.95
37,5,68,0.95
38,2,68,0.9
82,2,68,0.9
65,2,68,0.9
78,2,68,0.9
64,2,68,0.9
22,2,68,0.9
21,2,68,0.9
3,2,68,0.9
9,2,68,0.9
74,2,68,0.9
47,2,68,0.9
83,2,68,0.9
38,4,68,0.9
82,4,68,0.9
65,4,68,0.9
78,4,68,0.9
64,4,68,0.9
22,4,68,0.9
21,4,68,0.9
3,4,68,0.9
9,4,68,0.9
74,4,68,0.9
47,4,68,0.9
83,4,68,0.9
23,6,68,1.0
23,5,68,1.0
23,2,68,1.0
23,4,68,1.0
72,6,68,0.95
72,7,68,0.9
68,6,68,0.9
68,7,68,0.9
68,2,68,0.9
68,5,68,0.8
11,5,68,0.85
76,5,68,0.9
76,6,68,0.8
60,6,68,0.9
60,4,68,0.9
91,5,68,0.95
13,8,68,0.9
30,8,68,0.9
42,8,68,0.9
49,8,68,0.9
53,8,68,0.9
59,8,68,0.9
87,8,68,0.9
13,5,68,0.95
30,5,68,0.95
42,5,68,0.95
49,5,68,0.95
53,5,68,0.95
59,5,68,0.95
87,5,68,0.95
