product_id,factor_id,nutrient_id,coefficient
32,6,4,
32,2,4,
32,5,4,
45,5,4,
45,5,4,
45,8,4,
33,2,4,
33,6,4,
33,3,4,
33,8,4,
14,6,4,
14,3,4,
77,6,4,
77,2,4,
77,3,4,
77,7,4,
77,8,4,
27,6,4,
27,2,4,
27,5,4,
27,3,4,
85,6,4,
4,6,4,
15,6,4,
2,6,4,
35,6,4,
85,3,4,
4,3,4,
15,3,4,
55,6,4,
84,6,4,
1,6,4,
17,6,4,
55,3,4,
84,3,4,
1,3,4,
17,3,4,
35,5,4,
2,5,4,
38,6,4,
82,6,4,
65,6,4,
78,6,4,
64,6,4,
22,6,4,
21,6,4,
3,6,4,
9,6,4,
74,6,4,
47,6,4,
83,6,4,
75,6,4,
37,6,4,
38,5,4,
82,5,4,
65,5,4,
78,5,4,
64,5,4,
22,5,4,
21,5,4,
3,5,4,
9,5,4,
74,5,4,
47,5,4,
83,5,4,
75,5,4,
37,5,4,
38,2,4,
82,2,4,
65,2,4,
78,2,4,
64,2,4,
22,2,4,
21,2,4,
3,2,4,
9,2,4,
74,2,4,
47,2,4,
83,2,4,
38,4,4,
82,4,4,
65,4,4,
78,4,4,
64,4,4,
22,4,4,
21,4,4,
3,4,4,
9,4,4,
74,4,4,
47,4,4,
83,4,4,
23,6,4,
23,5,4,
23,2,4,
23,4,4,
72,6,4,0.99
72,7,4,0.99
68,6,4,
68,7,4,
68,2,4,
68,5,4,
11,5,4,0.95
76,5,4,0.91
76,6,4,0.95
60,6,4,0.92
60,4,4,0.92
91,5,4,0.9
13,8,4,0.95
30,8,4,0.95
42,8,4,0.95
49,8,4,0.95
53,8,4,0.95
59,8,4,0.95
87,8,4,0.95
13,5,4,0.95
30,5,4,0.95
42,5,4,0.95
49,5,4,0.95
53,5,4,0.95
59,5,4,0.95
87,5,4,0.95
