micro_id,product_id,weight
1,481,
2,481,540.0
3,481,550.0
4,481,1210.0
5,481,1150.0
6,481,0.0
7,481,0.4
8,481,4083.0
9,481,0.0
10,481,0.0
11,481,21.0
12,481,430.0
13,481,0.0
14,481,55400.0
15,481,0.0
16,481,480.0
17,481,320.0
18,481,3660.0
19,481,12.0
20,481,140.0
21,481,820.0
22,481,78.0
23,481,57.0
24,481,248.0
25,481,0.0
26,481,
27,481,1660.0
28,481,1370.0
29,481,
30,481,
31,481,17.0
32,481,0.0
33,481,0.0
34,481,430.0
35,481,5142.0
36,481,957.0
37,481,9240.0
38,481,0.0
39,481,181.0
40,481,244.0
41,481,628.0
42,481,1400.0
43,481,0.0
44,481,0.0
45,481,3180.0
46,481,872.0
47,481,1970.0
48,481,0.0
49,481,
50,481,900.0
51,481,0.05
52,481,30.0
53,481,870.0
54,481,700.0
55,481,230.0
56,481,890.0
57,481,0.0
58,481,223.0
59,481,0.07
60,481,1460.0
61,481,69.0
62,481,1040.0
63,481,90.0
64,481,17.0
65,481,795.0
66,481,275.0
