micro_id,product_id,weight
1,649,
2,649,
3,649,
4,649,
5,649,
6,649,120.0
7,649,
8,649,3700.0
9,649,
10,649,
11,649,
12,649,60.0
13,649,0.0
14,649,14000.0
15,649,
16,649,
17,649,
18,649,
19,649,
20,649,1800.0
21,649,
22,649,
23,649,172.0
24,649,38.0
25,649,
26,649,
27,649,
28,649,
29,649,
30,649,
31,649,40.0
32,649,
33,649,
34,649,
35,649,
36,649,10.0
37,649,
38,649,
39,649,
40,649,
41,649,
42,649,0.0
43,649,
44,649,8100.0
45,649,
46,649,
47,649,
48,649,
49,649,
50,649,
51,649,
52,649,
53,649,
54,649,
55,649,
56,649,
57,649,
58,649,323.0
59,649,
60,649,
61,649,0.0
62,649,
63,649,
64,649,
65,649,1100.0
66,649,0.0
