micro_id,product_id,weight
1,611,
2,611,
3,611,
4,611,
5,611,
6,611,30.0
7,611,
8,611,6200.0
9,611,
10,611,
11,611,
12,611,380.0
13,611,700.0
14,611,39300.0
15,611,
16,611,
17,611,
18,611,
19,611,
20,611,700.0
21,611,
22,611,
23,611,95.0
24,611,980.0
25,611,
26,611,
27,611,
28,611,
29,611,
30,611,
31,611,50.0
32,611,
33,611,
34,611,
35,611,
36,611,1000.0
37,611,
38,611,
39,611,
40,611,
41,611,
42,611,2100.0
43,611,
44,611,0.0
45,611,
46,611,
47,611,
48,611,
49,611,
50,611,
51,611,
52,611,
53,611,
54,611,
55,611,
56,611,
57,611,
58,611,580.0
59,611,
60,611,
61,611,92.0
62,611,
63,611,
64,611,
65,611,600.0
66,611,237.0
