micro_id,product_id,weight
1,256,
2,256,457.0
3,256,559.0
4,256,615.0
5,256,559.0
6,256,470.0
7,256,0.0
8,256,7333.0
9,256,1200.0
10,256,8.0
11,256,50.0
12,256,170.0
13,256,0.0
14,256,14209.0
15,256,3459.0
16,256,233.0
17,256,587.0
18,256,3496.0
19,256,0.0
20,256,5002.0
21,256,485.0
22,256,2.4
23,256,390.0
24,256,26.0
25,256,0.0
26,256,
27,256,802.0
28,256,326.0
29,256,
30,256,
31,256,130.0
32,256,3525.0
33,256,465.0
34,256,196.0
35,256,245.0
36,256,2.0
37,256,4792.0
38,256,7810.0
39,256,60.0
40,256,60.0
41,256,901.0
42,256,0.0
43,256,460.0
44,256,9200.0
45,256,5.0
46,256,961.0
47,256,1464.0
48,256,620.0
49,256,
50,256,690.0
51,256,3.14
52,256,20.0
53,256,345.0
54,256,364.0
55,256,140.0
56,256,550.0
57,256,30.0
58,256,350.0
59,256,5.08
60,256,37.0
61,256,0.0
62,256,3432.0
63,256,233.0
64,256,0.0
65,256,1600.0
66,256,1.0
