micro_id,product_id,weight
1,202,
2,202,1030.0
3,202,2160.0
4,202,2150.0
5,202,1110.0
6,202,460.0
7,202,0.0
8,202,8893.0
9,202,0.0
10,202,16.4
11,202,73.0
12,202,150.0
13,202,0.0
14,202,7500.0
15,202,0.0
16,202,500.0
17,202,1330.0
18,202,4540.0
19,202,0.0
20,202,6750.0
21,202,920.0
22,202,2.0
23,202,731.0
24,202,206.0
25,202,2.8
26,202,
27,202,1310.0
28,202,880.0
29,202,
30,202,
31,202,323.0
32,202,2260.0
33,202,1200.0
34,202,430.0
35,202,7160.0
36,202,57.0
37,202,10580.0
38,202,0.0
39,202,19970.0
40,202,19970.0
41,202,5397.0
42,202,0.0
43,202,430.0
44,202,22700.0
45,202,27.0
46,202,25367.0
47,202,820.0
48,202,1210.0
49,202,
50,202,1070.0
51,202,7.05
52,202,20.0
53,202,570.0
54,202,840.0
55,202,380.0
56,202,1070.0
57,202,4.0
58,202,533.0
59,202,0.64
60,202,16.0
61,202,0.0
62,202,4170.0
63,202,410.0
64,202,0.0
65,202,16000.0
66,202,8.0
