micro_id,product_id,weight
1,522,
2,522,24.0
3,522,16.0
4,522,100.0
5,522,18.0
6,522,21.0
7,522,0.0
8,522,343.0
9,522,100.0
10,522,3.3
11,522,2.0
12,522,6.0
13,522,3749.0
14,522,89268.0
15,522,0.0
16,522,8.0
17,522,14.0
18,522,67.0
19,522,1.0
20,522,242.0
21,522,17.0
22,522,1.5
23,522,125.0
24,522,13.0
25,522,0.0
26,522,
27,522,22.0
28,522,22.0
29,522,
30,522,
31,522,7.0
32,522,55.0
33,522,52.0
34,522,5.0
35,522,3.0
36,522,16.0
37,522,153.0
38,522,0.0
39,522,5.0
40,522,6.0
41,522,30.0
42,522,411.0
43,522,44.0
44,522,0.0
45,522,26.0
46,522,36.0
47,522,15.0
48,522,2563.0
49,522,
50,522,17.0
51,522,2.0
52,522,200.0
53,522,7.0
54,522,15.0
55,522,5.0
56,522,14.0
57,522,10.0
58,522,18.0
59,522,0.78
60,522,16.0
61,522,0.0
62,522,66.0
63,522,4.0
64,522,0.0
65,522,498.0
66,522,153.0
