micro_id,product_id,weight
1,496,
2,496,31.0
3,496,28.0
4,496,62.0
5,496,32.0
6,496,20.0
7,496,0.0
8,496,379.0
9,496,170.0
10,496,0.3
11,496,7.0
12,496,26.0
13,496,13600.0
14,496,67650.0
15,496,85.0
16,496,13.0
17,496,28.0
18,496,83.0
19,496,0.0
20,496,315.0
21,496,28.0
22,496,1.5
23,496,153.0
24,496,7.0
25,496,0.0
26,496,
27,496,45.0
28,496,36.0
29,496,
30,496,
31,496,7.0
32,496,40.0
33,496,17.0
34,496,6.0
35,496,80.0
36,496,3.0
37,496,292.0
38,496,2066.0
39,496,20.0
40,496,20.0
41,496,52.0
42,496,230.0
43,496,43.0
44,496,2151.0
45,496,8.0
46,496,72.0
47,496,24.0
48,496,850.0
49,496,
50,496,24.0
51,496,1.36
52,496,125.0
53,496,18.0
54,496,32.0
55,496,11.0
56,496,29.0
57,496,0.0
58,496,21.0
59,496,1.13
60,496,15.0
61,496,0.0
62,496,32.0
63,496,14.0
64,496,0.0
65,496,680.0
66,496,227.0
