micro_id,product_id,weight
1,94,
2,94,1434.0
3,94,1645.0
4,94,2392.0
5,94,1299.0
6,94,47.0
7,94,0.5
8,94,15133.0
9,94,590.0
10,94,10.0
11,94,7.0
12,94,81.0
13,94,0.0
14,94,73700.0
15,94,0.0
16,94,880.0
17,94,1302.0
18,94,3986.0
19,94,37.0
20,94,1000.0
21,94,1278.0
22,94,1.5
23,94,333.0
24,94,13.0
25,94,0.01
26,94,
27,94,1938.0
28,94,2210.0
29,94,
30,94,
31,94,20.0
32,94,30.0
33,94,130.0
34,94,660.0
35,94,252.0
36,94,46.0
37,94,12727.0
38,94,0.0
39,94,9.0
40,94,77.0
41,94,237.0
42,94,0.0
43,94,460.0
44,94,0.0
45,94,117.0
46,94,314.0
47,94,1196.0
48,94,0.0
49,94,
50,94,1063.0
51,94,0.85
52,94,150.0
53,94,377.0
54,94,1016.0
55,94,230.0
56,94,922.0
57,94,0.0
58,94,200.0
59,94,0.0
60,94,100.0
61,94,44.0
62,94,1800.0
63,94,272.0
64,94,14.0
65,94,900.0
66,94,1.0
