micro_id,product_id,weight
1,407,
2,407,1120.0
3,407,2390.0
4,407,2420.0
5,407,1290.0
6,407,1900.0
7,407,0.0
8,407,11000.0
9,407,0.0
10,407,56.0
11,407,121.0
12,407,260.0
13,407,0.0
14,407,3770.0
15,407,0.0
16,407,670.0
17,407,1430.0
18,407,5770.0
19,407,0.0
20,407,5720.0
21,407,1100.0
22,407,4.0
23,407,784.0
24,407,86.0
25,407,0.0
26,407,
27,407,1650.0
28,407,960.0
29,407,
30,407,
31,407,336.0
32,407,2380.0
33,407,1890.0
34,407,550.0
35,407,6452.0
36,407,0.0
37,407,12280.0
38,407,5800.0
39,407,26.0
40,407,26.0
41,407,16553.0
42,407,0.0
43,407,1270.0
44,407,5800.0
45,407,0.0
46,407,16579.0
47,407,1170.0
48,407,3450.0
49,407,
50,407,1120.0
51,407,5.49
52,407,20.0
53,407,680.0
54,407,930.0
55,407,360.0
56,407,1250.0
57,407,0.0
58,407,688.0
59,407,2.9
60,407,48.0
61,407,0.0
62,407,5760.0
63,407,450.0
64,407,0.0
65,407,38840.0
66,407,3.0
