micro_id,product_id,weight
1,39,
2,39,103.0
3,39,66.0
4,39,103.0
5,39,72.0
6,39,51.0
7,39,0.0
8,39,677.0
9,39,108.0
10,39,2.4
11,39,17.0
12,39,46.0
13,39,0.0
14,39,36321.0
15,39,538.0
16,39,37.0
17,39,59.0
18,39,252.0
19,39,0.0
20,39,698.0
21,39,59.0
22,39,2.0
23,39,36.0
24,39,20.0
25,39,0.0
26,39,
27,39,154.0
28,39,58.0
29,39,
30,39,
31,39,10.0
32,39,618.0
33,39,89.0
34,39,26.0
35,39,528.0
36,39,293.0
37,39,687.0
38,39,1883.0
39,39,8.0
40,39,8.0
41,39,1046.0
42,39,0.0
43,39,19.0
44,39,2421.0
45,39,745.0
46,39,1054.0
47,39,119.0
48,39,115.0
49,39,
50,39,78.0
51,39,4.58
52,39,40.0
53,39,55.0
54,39,59.0
55,39,12.0
56,39,65.0
57,39,0.0
58,39,53.0
59,39,4.74
60,39,457.0
61,39,0.0
62,39,652.0
63,39,24.0
64,39,0.0
65,39,1101.0
66,39,5.0
