micro_id,product_id,weight
1,14,
2,14,16.0
3,14,11.0
4,14,75.0
5,14,12.0
6,14,10.0
7,14,0.0
8,14,67.0
9,14,32.0
10,14,0.1
11,14,0.0
12,14,12.0
13,14,1100.0
14,14,37530.0
15,14,277.0
16,14,6.0
17,14,10.0
18,14,38.0
19,14,0.0
20,14,439.0
21,14,10.0
22,14,0.2
23,14,75.0
24,14,8.0
25,14,0.0
26,14,
27,14,19.0
28,14,23.0
29,14,
30,14,
31,14,3.0
32,14,71.0
33,14,61.0
34,14,1.0
35,14,88.0
36,14,5.0
37,14,119.0
38,14,323.0
39,14,0.0
40,14,0.0
41,14,19.0
42,14,516.0
43,14,8.0
44,14,600.0
45,14,3.0
46,14,19.0
47,14,24.0
48,14,18320.0
49,14,
50,14,20.0
51,14,3.8
52,14,25.0
53,14,7.0
54,14,12.0
55,14,4.0
56,14,13.0
57,14,1.0
58,14,11.0
59,14,5.05
60,14,2.0
61,14,0.0
62,14,52.0
63,14,1.0
64,14,0.0
65,14,92.0
66,14,49.0
