micro_id,product_id,weight
1,602,
2,602,
3,602,
4,602,
5,602,
6,602,50.0
7,602,
8,602,3800.0
9,602,
10,602,
11,602,
12,602,300.0
13,602,500.0
14,602,62000.0
15,602,
16,602,
17,602,
18,602,
19,602,
20,602,500.0
21,602,
22,602,
23,602,112.0
24,602,150.0
25,602,
26,602,
27,602,
28,602,
29,602,
30,602,
31,602,23.0
32,602,
33,602,
34,602,
35,602,
36,602,41.0
37,602,
38,602,
39,602,
40,602,
41,602,
42,602,1200.0
43,602,
44,602,0.0
45,602,
46,602,
47,602,
48,602,
49,602,
50,602,
51,602,
52,602,
53,602,
54,602,
55,602,
56,602,
57,602,
58,602,220.0
59,602,
60,602,
61,602,60.0
62,602,
63,602,
64,602,
65,602,300.0
66,602,110.0
