micro_id,product_id,weight
1,423,
2,423,6.0
3,423,7.0
4,423,14.0
5,423,13.0
6,423,7.0
7,423,0.0
8,423,69.0
9,423,73.0
10,423,0.0
11,423,2.0
12,423,24.0
13,423,97.0
14,423,18578.0
15,423,0.0
16,423,5.0
17,423,4.0
18,423,39.0
19,423,0.0
20,423,52.0
21,423,11.0
22,423,1.9
23,423,6.0
24,423,15.0
25,423,2.42
26,423,
27,423,18.0
28,423,15.0
29,423,
30,423,
31,423,14.0
32,423,16.0
33,423,35.0
34,423,5.0
35,423,25805.0
36,423,1275.0
37,423,106.0
38,423,0.0
39,423,2510.0
40,423,2510.0
41,423,16513.0
42,423,0.0
43,423,3.0
44,423,0.0
45,423,3243.0
46,423,19023.0
47,423,17.0
48,423,0.0
49,423,
50,423,10.0
51,423,0.65
52,423,20.0
53,423,9.0
54,423,9.0
55,423,3.0
56,423,9.0
57,423,42.0
58,423,12.0
59,423,0.03
60,423,1968.0
61,423,7.0
62,423,130.0
63,423,2.0
64,423,0.0
65,423,0.0
66,423,590.0
