micro_id,product_id,weight
1,247,
2,247,501.0
3,247,545.0
4,247,709.0
5,247,529.0
6,247,400.0
7,247,0.0
8,247,6133.0
9,247,960.0
10,247,8.0
11,247,64.0
12,247,163.0
13,247,0.0
14,247,13919.0
15,247,3230.0
16,247,224.0
17,247,537.0
18,247,3040.0
19,247,0.0
20,247,3838.0
21,247,455.0
22,247,4.8
23,247,445.0
24,247,32.0
25,247,0.0
26,247,
27,247,774.0
28,247,370.0
29,247,
30,247,
31,247,112.0
32,247,2577.0
33,247,422.0
34,247,180.0
35,247,198.0
36,247,7.0
37,247,4673.0
38,247,7893.0
39,247,79.0
40,247,79.0
41,247,790.0
42,247,0.0
43,247,440.0
44,247,9967.0
45,247,18.0
46,247,869.0
47,247,1320.0
48,247,860.0
49,247,
50,247,603.0
51,247,2.89
52,247,20.0
53,247,339.0
54,247,385.0
55,247,134.0
56,247,540.0
57,247,10.0
58,247,349.0
59,247,5.08
60,247,44.0
61,247,0.0
62,247,2744.0
63,247,198.0
64,247,0.0
65,247,970.0
66,247,1.0
