micro_id,product_id,weight
1,125,
2,125,154.0
3,125,127.0
4,125,280.0
5,125,271.0
6,125,37.0
7,125,0.4
8,125,773.0
9,125,350.0
10,125,4.0
11,125,10.0
12,125,180.0
13,125,1000.0
14,125,86459.0
15,125,0.0
16,125,90.0
17,125,85.0
18,125,688.0
19,125,0.0
20,125,46.0
21,125,217.0
22,125,3.5
23,125,157.0
24,125,120.0
25,125,0.06
26,125,
27,125,371.0
28,125,280.0
29,125,
30,125,
31,125,12.0
32,125,2.0
33,125,10.0
34,125,90.0
35,125,1150.0
36,125,48.0
37,125,2039.0
38,125,0.0
39,125,60.0
40,125,60.0
41,125,89.0
42,125,800.0
43,125,46.0
44,125,0.0
45,125,122.0
46,125,149.0
47,125,416.0
48,125,0.0
49,125,
50,125,217.0
51,125,0.07
52,125,150.0
53,125,181.0
54,125,154.0
55,125,41.0
56,125,190.0
57,125,0.0
58,125,92.0
59,125,0.36
60,125,102.0
61,125,10.0
62,125,450.0
63,125,27.0
64,125,0.0
65,125,87.0
66,125,32.0
