micro_id,product_id,weight
1,639,
2,639,
3,639,
4,639,
5,639,
6,639,120.0
7,639,
8,639,2500.0
9,639,
10,639,
11,639,
12,639,80.0
13,639,0.0
14,639,25200.0
15,639,
16,639,
17,639,
18,639,
19,639,
20,639,1100.0
21,639,
22,639,
23,639,130.0
24,639,42.0
25,639,
26,639,
27,639,
28,639,
29,639,
30,639,
31,639,17.0
32,639,
33,639,
34,639,
35,639,
36,639,290.0
37,639,
38,639,
39,639,
40,639,
41,639,
42,639,200.0
43,639,
44,639,2800.0
45,639,
46,639,
47,639,
48,639,
49,639,
50,639,
51,639,
52,639,
53,639,
54,639,
55,639,
56,639,
57,639,
58,639,92.0
59,639,
60,639,
61,639,11.0
62,639,
63,639,
64,639,
65,639,1300.0
66,639,26.0
