micro_id,product_id,weight
1,180,
2,180,1310.0
3,180,1270.0
4,180,2070.0
5,180,1070.0
6,180,100.0
7,180,0.3
8,180,9933.0
9,180,840.0
10,180,3.0
11,180,11.0
12,180,240.0
13,180,0.0
14,180,69520.0
15,180,0.0
16,180,560.0
17,180,1280.0
18,180,3380.0
19,180,93.0
20,180,1800.0
21,180,1170.0
22,180,0.4
23,180,250.0
24,180,15.0
25,180,0.01
26,180,
27,180,1620.0
28,180,1860.0
29,180,
30,180,
31,180,30.0
32,180,20.0
33,180,250.0
34,180,580.0
35,180,3415.0
36,180,95.0
37,180,11110.0
38,180,0.0
39,180,78.0
40,180,248.0
41,180,2388.0
42,180,0.0
43,180,245.0
44,180,0.0
45,180,132.0
46,180,2636.0
47,180,960.0
48,180,0.0
49,180,
50,180,840.0
51,180,0.72
52,180,150.0
53,180,700.0
54,180,920.0
55,180,260.0
56,180,830.0
57,180,0.0
58,180,188.0
59,180,0.0
60,180,80.0
61,180,87.0
62,180,1600.0
63,180,270.0
64,180,11.0
65,180,130.0
66,180,36.0
