micro_id,product_id,weight
1,319,
2,319,528.0
3,319,639.0
4,319,774.0
5,319,676.0
6,319,438.0
7,319,0.0
8,319,7412.0
9,319,1316.0
10,319,12.0
11,319,50.0
12,319,213.0
13,319,0.0
14,319,11000.0
15,319,2305.0
16,319,263.0
17,319,595.0
18,319,3657.0
19,319,13.0
20,319,3704.0
21,319,581.0
22,319,4.0
23,319,362.0
24,319,40.0
25,319,0.0
26,319,
27,319,943.0
28,319,439.0
29,319,
30,319,
31,319,126.0
32,319,3117.0
33,319,643.0
34,319,237.0
35,319,952.0
36,319,27.0
37,319,5693.0
38,319,7714.0
39,319,77.0
40,319,90.0
41,319,1181.0
42,319,0.0
43,319,426.0
44,319,10019.0
45,319,69.0
46,319,1271.0
47,319,1361.0
48,319,598.0
49,319,
50,319,748.0
51,319,1.56
52,319,50.0
53,319,426.0
54,319,434.0
55,319,147.0
56,319,637.0
57,319,1.0
58,319,380.0
59,319,4.99
60,319,67.0
61,319,64.0
62,319,3649.0
63,319,271.0
64,319,0.0
65,319,1721.0
66,319,48.0
