micro_id,product_id,weight
1,421,
2,421,28.0
3,421,25.0
4,421,57.0
5,421,51.0
6,421,5.0
7,421,0.0
8,421,184.0
9,421,47.0
10,421,0.0
11,421,0.0
12,421,22.0
13,421,200.0
14,421,15321.0
15,421,0.0
16,421,19.0
17,421,17.0
18,421,137.0
19,421,10.0
20,421,0.0
21,421,45.0
22,421,2.7
23,421,16.0
24,421,13.0
25,421,1.24
26,421,
27,421,74.0
28,421,54.0
29,421,
30,421,
31,421,3.0
32,421,0.0
33,421,0.0
34,421,19.0
35,421,22777.0
36,421,5.0
37,421,407.0
38,421,0.0
39,421,420.0
40,421,461.0
41,421,1322.0
42,421,100.0
43,421,5.0
44,421,0.0
45,421,13.0
46,421,1783.0
47,421,69.0
48,421,0.0
49,421,
50,421,42.0
51,421,0.03
52,421,20.0
53,421,36.0
54,421,34.0
55,421,9.0
56,421,36.0
57,421,7.0
58,421,21.0
59,421,0.05
60,421,23.0
61,421,221.0
62,421,230.0
63,421,5.0
64,421,0.0
65,421,2000.0
66,421,653.0
