micro_id,product_id,weight
1,96,
2,96,116.0
3,96,58.0
4,96,684.0
5,96,126.0
6,96,97.0
7,96,0.0
8,96,638.0
9,96,179.0
10,96,0.0
11,96,39.0
12,96,111.0
13,96,13330.0
14,96,20000.0
15,96,2946.0
16,96,39.0
17,96,97.0
18,96,250.0
19,96,0.0
20,96,792.0
21,96,97.0
22,96,4.0
23,96,386.0
24,96,48.0
25,96,0.0
26,96,
27,96,173.0
28,96,126.0
29,96,
30,96,
31,96,34.0
32,96,290.0
33,96,362.0
34,96,43.0
35,96,318.0
36,96,10.0
37,96,904.0
38,96,12847.0
39,96,92.0
40,96,92.0
41,96,522.0
42,96,1497.0
43,96,43.0
44,96,13523.0
45,96,16.0
46,96,614.0
47,96,97.0
48,96,8776.0
49,96,
50,96,126.0
51,96,3.25
52,96,25.0
53,96,29.0
54,96,87.0
55,96,0.0
56,96,87.0
57,96,19.0
58,96,53.0
59,96,4.98
60,96,10.0
61,96,0.0
62,96,507.0
63,96,39.0
64,96,0.0
65,96,1454.0
66,96,10.0
