micro_id,product_id,weight
1,667,
2,667,
3,667,
4,667,
5,667,
6,667,10.0
7,667,
8,667,200.0
9,667,
10,667,
11,667,
12,667,10.0
13,667,2000.0
14,667,88100.0
15,667,
16,667,
17,667,
18,667,
19,667,
20,667,1400.0
21,667,
22,667,
23,667,120.0
24,667,7.0
25,667,
26,667,
27,667,
28,667,
29,667,
30,667,
31,667,4.0
32,667,
33,667,
34,667,
35,667,
36,667,6.0
37,667,
38,667,
39,667,
40,667,
41,667,
42,667,500.0
43,667,
44,667,1000.0
45,667,
46,667,
47,667,
48,667,
49,667,
50,667,
51,667,
52,667,
53,667,
54,667,
55,667,
56,667,
57,667,
58,667,7.0
59,667,
60,667,
61,667,
62,667,
63,667,
64,667,
65,667,100.0
66,667,0.0
