micro_id,product_id,weight
1,292,
2,292,379.0
3,292,666.0
4,292,732.0
5,292,444.0
6,292,113.0
7,292,0.2
8,292,2284.0
9,292,361.0
10,292,5.8
11,292,16.0
12,292,68.0
13,292,43.0
14,292,14069.0
15,292,1482.0
16,292,178.0
17,292,410.0
18,292,1942.0
19,292,9.0
20,292,1472.0
21,292,357.0
22,292,2.8
23,292,200.0
24,292,31.0
25,292,0.55
26,292,
27,292,596.0
28,292,268.0
29,292,
30,292,
31,292,54.0
32,292,1092.0
33,292,220.0
34,292,134.0
35,292,10701.0
36,292,92.0
37,292,3856.0
38,292,2052.0
39,292,118.0
40,292,134.0
41,292,2540.0
42,292,22.0
43,292,29.0
44,292,3533.0
45,292,74.0
46,292,2674.0
47,292,542.0
48,292,26049.0
49,292,
50,292,414.0
51,292,0.21
52,292,10.0
53,292,267.0
54,292,269.0
55,292,87.0
56,292,423.0
57,292,12.0
58,292,189.0
59,292,3.81
60,292,45.0
61,292,86.0
62,292,1314.0
63,292,167.0
64,292,0.0
65,292,4446.0
66,292,144.0
